probe_type,layer_range,dim_a,dim_b,name_a,name_b,diff,p_value,p_adjusted,ci_lo,ci_hi,sig_raw,sig_fdr
control_probe,all_layers,1,2,1_phenomenology,2_emotions,-0.071957,0.000800,0.001515,-0.111973,-0.030093,***,**
control_probe,all_layers,1,3,1_phenomenology,3_agency,-0.046075,0.023200,0.034135,-0.085284,-0.006499,*,*
control_probe,all_layers,1,4,1_phenomenology,4_intentions,-0.107751,0.000000,0.000000,-0.146220,-0.067075,***,***
control_probe,all_layers,1,5,1_phenomenology,5_prediction,-0.026915,0.153000,0.187000,-0.063096,0.010273,n.s.,n.s.
control_probe,all_layers,1,6,1_phenomenology,6_cognitive,-0.035789,0.085000,0.110932,-0.074835,0.004721,n.s.,n.s.
control_probe,all_layers,1,7,1_phenomenology,7_social,-0.129340,0.000000,0.000000,-0.169286,-0.088392,***,***
control_probe,all_layers,1,8,1_phenomenology,8_embodiment,0.028980,0.123200,0.154670,-0.008388,0.067844,n.s.,n.s.
control_probe,all_layers,1,9,1_phenomenology,9_roles,-0.026118,0.156400,0.190149,-0.061436,0.010226,n.s.,n.s.
control_probe,all_layers,1,10,1_phenomenology,10_animacy,0.000860,0.973200,0.973200,-0.033252,0.036849,n.s.,n.s.
control_probe,all_layers,1,11,1_phenomenology,11_formality,-0.019645,0.340000,0.381262,-0.060259,0.020873,n.s.,n.s.
control_probe,all_layers,1,12,1_phenomenology,12_expertise,-0.042706,0.049600,0.068608,-0.084706,-0.000101,*,n.s.
control_probe,all_layers,1,13,1_phenomenology,13_helpfulness,-0.076727,0.000000,0.000000,-0.113001,-0.040516,***,***
control_probe,all_layers,1,14,1_phenomenology,14_biological,-0.017701,0.337000,0.379741,-0.053191,0.019282,n.s.,n.s.
control_probe,all_layers,1,15,1_phenomenology,15_shapes,0.063630,0.000400,0.000790,0.029142,0.099737,***,***
control_probe,all_layers,1,16,1_phenomenology,16_human,-0.002678,0.871000,0.891496,-0.038898,0.034156,n.s.,n.s.
control_probe,all_layers,1,17,1_phenomenology,17_ai,0.099066,0.000000,0.000000,0.068423,0.131403,***,***
control_probe,all_layers,1,18,1_phenomenology,18_attention,0.030875,0.077000,0.104018,-0.003148,0.066829,n.s.,n.s.
control_probe,all_layers,1,20,1_phenomenology,20_sysprompt_talkto_human,-0.318172,0.000000,0.000000,-0.350610,-0.284142,***,***
control_probe,all_layers,1,21,1_phenomenology,21_sysprompt_talkto_ai,-0.083017,0.001200,0.002218,-0.131732,-0.032042,**,**
control_probe,all_layers,1,22,1_phenomenology,22_sysprompt_bare_human,-0.390344,0.000000,0.000000,-0.423530,-0.355967,***,***
control_probe,all_layers,1,23,1_phenomenology,23_sysprompt_bare_ai,-0.124668,0.001600,0.002865,-0.193069,-0.052785,**,**
control_probe,all_layers,2,3,2_emotions,3_agency,0.025882,0.211600,0.250665,-0.014184,0.066684,n.s.,n.s.
control_probe,all_layers,2,4,2_emotions,4_intentions,-0.035794,0.089000,0.114855,-0.076673,0.005451,n.s.,n.s.
control_probe,all_layers,2,5,2_emotions,5_prediction,0.045042,0.016400,0.025256,0.008711,0.083427,*,*
control_probe,all_layers,2,6,2_emotions,6_cognitive,0.036169,0.084000,0.110250,-0.004037,0.078379,n.s.,n.s.
control_probe,all_layers,2,7,2_emotions,7_social,-0.057382,0.007400,0.011954,-0.097118,-0.015347,**,*
control_probe,all_layers,2,8,2_emotions,8_embodiment,0.100938,0.000000,0.000000,0.061828,0.140818,***,***
control_probe,all_layers,2,9,2_emotions,9_roles,0.045840,0.014000,0.021851,0.008247,0.083319,*,*
control_probe,all_layers,2,10,2_emotions,10_animacy,0.072817,0.000200,0.000402,0.036736,0.110116,***,***
control_probe,all_layers,2,11,2_emotions,11_formality,0.052312,0.016200,0.025115,0.010556,0.093966,*,*
control_probe,all_layers,2,12,2_emotions,12_expertise,0.029252,0.183600,0.219749,-0.013013,0.071743,n.s.,n.s.
control_probe,all_layers,2,13,2_emotions,13_helpfulness,-0.004769,0.802600,0.831393,-0.041031,0.032836,n.s.,n.s.
control_probe,all_layers,2,14,2_emotions,14_biological,0.054256,0.004200,0.007030,0.017404,0.092347,**,**
control_probe,all_layers,2,15,2_emotions,15_shapes,0.135588,0.000000,0.000000,0.099231,0.172630,***,***
control_probe,all_layers,2,16,2_emotions,16_human,0.069280,0.000000,0.000000,0.032101,0.107059,***,***
control_probe,all_layers,2,17,2_emotions,17_ai,0.171023,0.000000,0.000000,0.139029,0.204948,***,***
control_probe,all_layers,2,18,2_emotions,18_attention,0.102832,0.000000,0.000000,0.066822,0.139187,***,***
control_probe,all_layers,2,20,2_emotions,20_sysprompt_talkto_human,-0.246215,0.000000,0.000000,-0.279960,-0.211529,***,***
control_probe,all_layers,2,21,2_emotions,21_sysprompt_talkto_ai,-0.011059,0.651600,0.690457,-0.060404,0.039206,n.s.,n.s.
control_probe,all_layers,2,22,2_emotions,22_sysprompt_bare_human,-0.318387,0.000000,0.000000,-0.353529,-0.283109,***,***
control_probe,all_layers,2,23,2_emotions,23_sysprompt_bare_ai,-0.052711,0.149000,0.184059,-0.121662,0.018928,n.s.,n.s.
control_probe,all_layers,3,4,3_agency,4_intentions,-0.061676,0.002400,0.004200,-0.101368,-0.022263,**,**
control_probe,all_layers,3,5,3_agency,5_prediction,0.019160,0.280600,0.324093,-0.016244,0.054866,n.s.,n.s.
control_probe,all_layers,3,6,3_agency,6_cognitive,0.010287,0.604400,0.652413,-0.028374,0.049481,n.s.,n.s.
control_probe,all_layers,3,7,3_agency,7_social,-0.083264,0.000000,0.000000,-0.121335,-0.044271,***,***
control_probe,all_layers,3,8,3_agency,8_embodiment,0.075056,0.000000,0.000000,0.038483,0.112972,***,***
control_probe,all_layers,3,9,3_agency,9_roles,0.019958,0.272800,0.318267,-0.014886,0.055246,n.s.,n.s.
control_probe,all_layers,3,10,3_agency,10_animacy,0.046935,0.008600,0.013607,0.012761,0.081675,**,*
control_probe,all_layers,3,11,3_agency,11_formality,0.026430,0.183400,0.219749,-0.012824,0.065263,n.s.,n.s.
control_probe,all_layers,3,12,3_agency,12_expertise,0.003370,0.872200,0.891496,-0.037971,0.043899,n.s.,n.s.
control_probe,all_layers,3,13,3_agency,13_helpfulness,-0.030651,0.087800,0.113943,-0.066020,0.005070,n.s.,n.s.
control_probe,all_layers,3,14,3_agency,14_biological,0.028375,0.116200,0.147485,-0.006968,0.064542,n.s.,n.s.
control_probe,all_layers,3,15,3_agency,15_shapes,0.109706,0.000000,0.000000,0.074834,0.145887,***,***
control_probe,all_layers,3,16,3_agency,16_human,0.043398,0.019800,0.029700,0.007672,0.078684,*,*
control_probe,all_layers,3,17,3_agency,17_ai,0.145141,0.000000,0.000000,0.114618,0.176571,***,***
control_probe,all_layers,3,18,3_agency,18_attention,0.076950,0.000000,0.000000,0.043029,0.110904,***,***
control_probe,all_layers,3,20,3_agency,20_sysprompt_talkto_human,-0.272097,0.000000,0.000000,-0.303392,-0.239670,***,***
control_probe,all_layers,3,21,3_agency,21_sysprompt_talkto_ai,-0.036941,0.141800,0.176106,-0.084748,0.012362,n.s.,n.s.
control_probe,all_layers,3,22,3_agency,22_sysprompt_bare_human,-0.344269,0.000000,0.000000,-0.377610,-0.311016,***,***
control_probe,all_layers,3,23,3_agency,23_sysprompt_bare_ai,-0.078593,0.033200,0.047341,-0.146891,-0.006344,*,*
control_probe,all_layers,4,5,4_intentions,5_prediction,0.080836,0.000000,0.000000,0.044867,0.118531,***,***
control_probe,all_layers,4,6,4_intentions,6_cognitive,0.071962,0.000600,0.001155,0.032007,0.112970,***,**
control_probe,all_layers,4,7,4_intentions,7_social,-0.021589,0.297600,0.340325,-0.060399,0.017892,n.s.,n.s.
control_probe,all_layers,4,8,4_intentions,8_embodiment,0.136731,0.000000,0.000000,0.098647,0.175712,***,***
control_probe,all_layers,4,9,4_intentions,9_roles,0.081633,0.000000,0.000000,0.044730,0.118301,***,***
control_probe,all_layers,4,10,4_intentions,10_animacy,0.108611,0.000000,0.000000,0.073199,0.145050,***,***
control_probe,all_layers,4,11,4_intentions,11_formality,0.088106,0.000000,0.000000,0.047754,0.127818,***,***
control_probe,all_layers,4,12,4_intentions,12_expertise,0.065046,0.003200,0.005476,0.022636,0.106966,**,**
control_probe,all_layers,4,13,4_intentions,13_helpfulness,0.031025,0.094000,0.119967,-0.005314,0.067923,n.s.,n.s.
control_probe,all_layers,4,14,4_intentions,14_biological,0.090050,0.000000,0.000000,0.053599,0.126589,***,***
control_probe,all_layers,4,15,4_intentions,15_shapes,0.171381,0.000000,0.000000,0.135996,0.207553,***,***
control_probe,all_layers,4,16,4_intentions,16_human,0.105073,0.000000,0.000000,0.068117,0.141790,***,***
control_probe,all_layers,4,17,4_intentions,17_ai,0.206817,0.000000,0.000000,0.175203,0.238961,***,***
control_probe,all_layers,4,18,4_intentions,18_attention,0.138626,0.000000,0.000000,0.104443,0.173990,***,***
control_probe,all_layers,4,20,4_intentions,20_sysprompt_talkto_human,-0.210421,0.000000,0.000000,-0.243381,-0.176939,***,***
control_probe,all_layers,4,21,4_intentions,21_sysprompt_talkto_ai,0.024734,0.316800,0.360497,-0.024463,0.073956,n.s.,n.s.
control_probe,all_layers,4,22,4_intentions,22_sysprompt_bare_human,-0.282593,0.000000,0.000000,-0.316433,-0.248614,***,***
control_probe,all_layers,4,23,4_intentions,23_sysprompt_bare_ai,-0.016917,0.620400,0.663483,-0.084681,0.054422,n.s.,n.s.
control_probe,all_layers,5,6,5_prediction,6_cognitive,-0.008873,0.638200,0.679374,-0.045072,0.028115,n.s.,n.s.
control_probe,all_layers,5,7,5_prediction,7_social,-0.102424,0.000000,0.000000,-0.138542,-0.066477,***,***
control_probe,all_layers,5,8,5_prediction,8_embodiment,0.055896,0.001000,0.001863,0.022402,0.089591,**,**
control_probe,all_layers,5,9,5_prediction,9_roles,0.000798,0.958000,0.962165,-0.031350,0.032762,n.s.,n.s.
control_probe,all_layers,5,10,5_prediction,10_animacy,0.027775,0.079200,0.105753,-0.003635,0.059074,n.s.,n.s.
control_probe,all_layers,5,11,5_prediction,11_formality,0.007270,0.682200,0.719581,-0.030130,0.043418,n.s.,n.s.
control_probe,all_layers,5,12,5_prediction,12_expertise,-0.015790,0.416400,0.458040,-0.054518,0.022347,n.s.,n.s.
control_probe,all_layers,5,13,5_prediction,13_helpfulness,-0.049811,0.002400,0.004200,-0.081942,-0.017618,**,**
control_probe,all_layers,5,14,5_prediction,14_biological,0.009214,0.570000,0.621085,-0.023590,0.041145,n.s.,n.s.
control_probe,all_layers,5,15,5_prediction,15_shapes,0.090545,0.000000,0.000000,0.059181,0.121972,***,***
control_probe,all_layers,5,16,5_prediction,16_human,0.024238,0.139200,0.173812,-0.008061,0.056416,n.s.,n.s.
control_probe,all_layers,5,17,5_prediction,17_ai,0.125981,0.000000,0.000000,0.099526,0.152939,***,***
control_probe,all_layers,5,18,5_prediction,18_attention,0.057790,0.000200,0.000402,0.027264,0.089176,***,***
control_probe,all_layers,5,20,5_prediction,20_sysprompt_talkto_human,-0.291257,0.000000,0.000000,-0.319116,-0.262243,***,***
control_probe,all_layers,5,21,5_prediction,21_sysprompt_talkto_ai,-0.056101,0.020400,0.030403,-0.101784,-0.008847,*,*
control_probe,all_layers,5,22,5_prediction,22_sysprompt_bare_human,-0.363429,0.000000,0.000000,-0.392720,-0.335129,***,***
control_probe,all_layers,5,23,5_prediction,23_sysprompt_bare_ai,-0.097753,0.007800,0.012512,-0.164504,-0.027641,**,*
control_probe,all_layers,6,7,6_cognitive,7_social,-0.093551,0.000000,0.000000,-0.132630,-0.054142,***,***
control_probe,all_layers,6,8,6_cognitive,8_embodiment,0.064769,0.001000,0.001863,0.027147,0.102418,**,**
control_probe,all_layers,6,9,6_cognitive,9_roles,0.009671,0.592400,0.642462,-0.027247,0.045491,n.s.,n.s.
control_probe,all_layers,6,10,6_cognitive,10_animacy,0.036648,0.045000,0.063000,0.000884,0.071726,*,n.s.
control_probe,all_layers,6,11,6_cognitive,11_formality,0.016143,0.429000,0.469664,-0.024760,0.055437,n.s.,n.s.
control_probe,all_layers,6,12,6_cognitive,12_expertise,-0.006917,0.749200,0.783100,-0.049288,0.033622,n.s.,n.s.
control_probe,all_layers,6,13,6_cognitive,13_helpfulness,-0.040938,0.025800,0.037720,-0.077463,-0.005063,*,*
control_probe,all_layers,6,14,6_cognitive,14_biological,0.018088,0.326200,0.369374,-0.018351,0.054148,n.s.,n.s.
control_probe,all_layers,6,15,6_cognitive,15_shapes,0.099419,0.000000,0.000000,0.063041,0.134506,***,***
control_probe,all_layers,6,16,6_cognitive,16_human,0.033111,0.077800,0.104487,-0.004055,0.069603,n.s.,n.s.
control_probe,all_layers,6,17,6_cognitive,17_ai,0.134854,0.000000,0.000000,0.102490,0.166188,***,***
control_probe,all_layers,6,18,6_cognitive,18_attention,0.066663,0.000000,0.000000,0.031737,0.101312,***,***
control_probe,all_layers,6,20,6_cognitive,20_sysprompt_talkto_human,-0.282383,0.000000,0.000000,-0.314929,-0.250117,***,***
control_probe,all_layers,6,21,6_cognitive,21_sysprompt_talkto_ai,-0.047228,0.063400,0.086149,-0.097533,0.002436,n.s.,n.s.
control_probe,all_layers,6,22,6_cognitive,22_sysprompt_bare_human,-0.354556,0.000000,0.000000,-0.388191,-0.320833,***,***
control_probe,all_layers,6,23,6_cognitive,23_sysprompt_bare_ai,-0.088880,0.018600,0.028082,-0.157303,-0.016463,*,*
control_probe,all_layers,7,8,7_social,8_embodiment,0.158320,0.000000,0.000000,0.120302,0.195325,***,***
control_probe,all_layers,7,9,7_social,9_roles,0.103222,0.000000,0.000000,0.066485,0.138787,***,***
control_probe,all_layers,7,10,7_social,10_animacy,0.130200,0.000000,0.000000,0.095229,0.165069,***,***
control_probe,all_layers,7,11,7_social,11_formality,0.109694,0.000000,0.000000,0.069673,0.148946,***,***
control_probe,all_layers,7,12,7_social,12_expertise,0.086634,0.000000,0.000000,0.044439,0.126608,***,***
control_probe,all_layers,7,13,7_social,13_helpfulness,0.052613,0.003400,0.005733,0.016759,0.088192,**,**
control_probe,all_layers,7,14,7_social,14_biological,0.111639,0.000000,0.000000,0.075080,0.147857,***,***
control_probe,all_layers,7,15,7_social,15_shapes,0.192970,0.000000,0.000000,0.157168,0.227473,***,***
control_probe,all_layers,7,16,7_social,16_human,0.126662,0.000000,0.000000,0.090152,0.162339,***,***
control_probe,all_layers,7,17,7_social,17_ai,0.228405,0.000000,0.000000,0.196835,0.260066,***,***
control_probe,all_layers,7,18,7_social,18_attention,0.160214,0.000000,0.000000,0.125251,0.194504,***,***
control_probe,all_layers,7,20,7_social,20_sysprompt_talkto_human,-0.188832,0.000000,0.000000,-0.221261,-0.156626,***,***
control_probe,all_layers,7,21,7_social,21_sysprompt_talkto_ai,0.046323,0.061800,0.084975,-0.002495,0.096113,n.s.,n.s.
control_probe,all_layers,7,22,7_social,22_sysprompt_bare_human,-0.261004,0.000000,0.000000,-0.293781,-0.228654,***,***
control_probe,all_layers,7,23,7_social,23_sysprompt_bare_ai,0.004672,0.906200,0.919745,-0.065764,0.075837,n.s.,n.s.
control_probe,all_layers,8,9,8_embodiment,9_roles,-0.055098,0.001400,0.002546,-0.089494,-0.021695,**,**
control_probe,all_layers,8,10,8_embodiment,10_animacy,-0.028120,0.090800,0.116527,-0.061942,0.005171,n.s.,n.s.
control_probe,all_layers,8,11,8_embodiment,11_formality,-0.048626,0.009600,0.015086,-0.086078,-0.011830,**,*
control_probe,all_layers,8,12,8_embodiment,12_expertise,-0.071686,0.000200,0.000402,-0.111275,-0.031800,***,***
control_probe,all_layers,8,13,8_embodiment,13_helpfulness,-0.105707,0.000000,0.000000,-0.139853,-0.072221,***,***
control_probe,all_layers,8,14,8_embodiment,14_biological,-0.046681,0.006800,0.011062,-0.081185,-0.012797,**,*
control_probe,all_layers,8,15,8_embodiment,15_shapes,0.034650,0.044200,0.062257,0.001091,0.067275,*,n.s.
control_probe,all_layers,8,16,8_embodiment,16_human,-0.031658,0.062600,0.085566,-0.066313,0.001657,n.s.,n.s.
control_probe,all_layers,8,17,8_embodiment,17_ai,0.070085,0.000000,0.000000,0.041191,0.099199,***,***
control_probe,all_layers,8,18,8_embodiment,18_attention,0.001894,0.907800,0.919745,-0.031351,0.034053,n.s.,n.s.
control_probe,all_layers,8,20,8_embodiment,20_sysprompt_talkto_human,-0.347152,0.000000,0.000000,-0.377519,-0.317406,***,***
control_probe,all_layers,8,21,8_embodiment,21_sysprompt_talkto_ai,-0.111997,0.000000,0.000000,-0.160391,-0.063250,***,***
control_probe,all_layers,8,22,8_embodiment,22_sysprompt_bare_human,-0.419324,0.000000,0.000000,-0.450936,-0.388664,***,***
control_probe,all_layers,8,23,8_embodiment,23_sysprompt_bare_ai,-0.153648,0.000000,0.000000,-0.222361,-0.082967,***,***
control_probe,all_layers,9,10,9_roles,10_animacy,0.026978,0.083800,0.110250,-0.003403,0.057968,n.s.,n.s.
control_probe,all_layers,9,11,9_roles,11_formality,0.006472,0.720000,0.756000,-0.030568,0.042596,n.s.,n.s.
control_probe,all_layers,9,12,9_roles,12_expertise,-0.016588,0.391400,0.432600,-0.055088,0.021182,n.s.,n.s.
control_probe,all_layers,9,13,9_roles,13_helpfulness,-0.050609,0.001600,0.002865,-0.082746,-0.018794,**,**
control_probe,all_layers,9,14,9_roles,14_biological,0.008417,0.613400,0.659048,-0.023409,0.040618,n.s.,n.s.
control_probe,all_layers,9,15,9_roles,15_shapes,0.089748,0.000000,0.000000,0.059049,0.120841,***,***
control_probe,all_layers,9,16,9_roles,16_human,0.023440,0.150800,0.185291,-0.009044,0.056019,n.s.,n.s.
control_probe,all_layers,9,17,9_roles,17_ai,0.125183,0.000000,0.000000,0.098725,0.151891,***,***
control_probe,all_layers,9,18,9_roles,18_attention,0.056992,0.000000,0.000000,0.026966,0.088100,***,***
control_probe,all_layers,9,20,9_roles,20_sysprompt_talkto_human,-0.292054,0.000000,0.000000,-0.319993,-0.263548,***,***
control_probe,all_layers,9,21,9_roles,21_sysprompt_talkto_ai,-0.056899,0.017600,0.026747,-0.102411,-0.009774,*,*
control_probe,all_layers,9,22,9_roles,22_sysprompt_bare_human,-0.364226,0.000000,0.000000,-0.392883,-0.334737,***,***
control_probe,all_layers,9,23,9_roles,23_sysprompt_bare_ai,-0.098550,0.006400,0.010485,-0.164420,-0.028021,**,*
control_probe,all_layers,10,11,10_animacy,11_formality,-0.020505,0.256600,0.300886,-0.056618,0.014811,n.s.,n.s.
control_probe,all_layers,10,12,10_animacy,12_expertise,-0.043565,0.020600,0.030504,-0.082129,-0.006720,*,*
control_probe,all_layers,10,13,10_animacy,13_helpfulness,-0.077586,0.000000,0.000000,-0.108886,-0.046318,***,***
control_probe,all_layers,10,14,10_animacy,14_biological,-0.018561,0.253400,0.298650,-0.049833,0.012420,n.s.,n.s.
control_probe,all_layers,10,15,10_animacy,15_shapes,0.062770,0.000200,0.000402,0.032620,0.093403,***,***
control_probe,all_layers,10,16,10_animacy,16_human,-0.003538,0.828400,0.854287,-0.035010,0.028356,n.s.,n.s.
control_probe,all_layers,10,17,10_animacy,17_ai,0.098206,0.000000,0.000000,0.072452,0.123932,***,***
control_probe,all_layers,10,18,10_animacy,18_attention,0.030015,0.047600,0.066239,0.000275,0.060428,*,n.s.
control_probe,all_layers,10,20,10_animacy,20_sysprompt_talkto_human,-0.319032,0.000000,0.000000,-0.345998,-0.291399,***,***
control_probe,all_layers,10,21,10_animacy,21_sysprompt_talkto_ai,-0.083876,0.000800,0.001515,-0.129182,-0.037597,***,**
control_probe,all_layers,10,22,10_animacy,22_sysprompt_bare_human,-0.391204,0.000000,0.000000,-0.419765,-0.362585,***,***
control_probe,all_layers,10,23,10_animacy,23_sysprompt_bare_ai,-0.125528,0.000600,0.001155,-0.191945,-0.055162,***,**
control_probe,all_layers,11,12,11_formality,12_expertise,-0.023060,0.285200,0.327767,-0.065675,0.018788,n.s.,n.s.
control_probe,all_layers,11,13,11_formality,13_helpfulness,-0.057081,0.003000,0.005172,-0.092029,-0.019934,**,**
control_probe,all_layers,11,14,11_formality,14_biological,0.001944,0.931600,0.939736,-0.033440,0.038984,n.s.,n.s.
control_probe,all_layers,11,15,11_formality,15_shapes,0.083276,0.000000,0.000000,0.048119,0.119460,***,***
control_probe,all_layers,11,16,11_formality,16_human,0.016968,0.375800,0.417355,-0.018815,0.054518,n.s.,n.s.
control_probe,all_layers,11,17,11_formality,17_ai,0.118711,0.000000,0.000000,0.087737,0.151649,***,***
control_probe,all_layers,11,18,11_formality,18_attention,0.050520,0.003000,0.005172,0.016103,0.086020,**,**
control_probe,all_layers,11,20,11_formality,20_sysprompt_talkto_human,-0.298527,0.000000,0.000000,-0.331122,-0.264430,***,***
control_probe,all_layers,11,21,11_formality,21_sysprompt_talkto_ai,-0.063371,0.017200,0.026313,-0.111548,-0.012993,*,*
control_probe,all_layers,11,22,11_formality,22_sysprompt_bare_human,-0.370699,0.000000,0.000000,-0.403962,-0.336307,***,***
control_probe,all_layers,11,23,11_formality,23_sysprompt_bare_ai,-0.105023,0.006400,0.010485,-0.174420,-0.033410,**,*
control_probe,all_layers,12,13,12_expertise,13_helpfulness,-0.034021,0.083200,0.110250,-0.071165,0.004009,n.s.,n.s.
control_probe,all_layers,12,14,12_expertise,14_biological,0.025005,0.199800,0.237906,-0.013654,0.063792,n.s.,n.s.
control_probe,all_layers,12,15,12_expertise,15_shapes,0.106336,0.000000,0.000000,0.068601,0.144795,***,***
control_probe,all_layers,12,16,12_expertise,16_human,0.040028,0.038600,0.054703,0.002038,0.079452,*,n.s.
control_probe,all_layers,12,17,12_expertise,17_ai,0.141771,0.000000,0.000000,0.109208,0.176188,***,***
control_probe,all_layers,12,18,12_expertise,18_attention,0.073580,0.000000,0.000000,0.037274,0.112014,***,***
control_probe,all_layers,12,20,12_expertise,20_sysprompt_talkto_human,-0.275466,0.000000,0.000000,-0.309565,-0.239524,***,***
control_probe,all_layers,12,21,12_expertise,21_sysprompt_talkto_ai,-0.040311,0.117000,0.147689,-0.089997,0.011083,n.s.,n.s.
control_probe,all_layers,12,22,12_expertise,22_sysprompt_bare_human,-0.347639,0.000000,0.000000,-0.383317,-0.310990,***,***
control_probe,all_layers,12,23,12_expertise,23_sysprompt_bare_ai,-0.081963,0.032200,0.046487,-0.152508,-0.007522,*,*
control_probe,all_layers,13,14,13_helpfulness,14_biological,0.059026,0.000600,0.001155,0.026841,0.091260,***,**
control_probe,all_layers,13,15,13_helpfulness,15_shapes,0.140357,0.000000,0.000000,0.108759,0.171401,***,***
control_probe,all_layers,13,16,13_helpfulness,16_human,0.074049,0.000000,0.000000,0.041697,0.105876,***,***
control_probe,all_layers,13,17,13_helpfulness,17_ai,0.175792,0.000000,0.000000,0.149284,0.202428,***,***
control_probe,all_layers,13,18,13_helpfulness,18_attention,0.107601,0.000000,0.000000,0.077626,0.138212,***,***
control_probe,all_layers,13,20,13_helpfulness,20_sysprompt_talkto_human,-0.241445,0.000000,0.000000,-0.269830,-0.213321,***,***
control_probe,all_layers,13,21,13_helpfulness,21_sysprompt_talkto_ai,-0.006290,0.783200,0.814951,-0.051685,0.039890,n.s.,n.s.
control_probe,all_layers,13,22,13_helpfulness,22_sysprompt_bare_human,-0.313618,0.000000,0.000000,-0.342274,-0.284126,***,***
control_probe,all_layers,13,23,13_helpfulness,23_sysprompt_bare_ai,-0.047942,0.173800,0.210198,-0.114934,0.021561,n.s.,n.s.
control_probe,all_layers,14,15,14_biological,15_shapes,0.081331,0.000000,0.000000,0.049548,0.113140,***,***
control_probe,all_layers,14,16,14_biological,16_human,0.015023,0.371600,0.414684,-0.017753,0.047389,n.s.,n.s.
control_probe,all_layers,14,17,14_biological,17_ai,0.116767,0.000000,0.000000,0.090061,0.144123,***,***
control_probe,all_layers,14,18,14_biological,18_attention,0.048576,0.002000,0.003554,0.017950,0.079837,**,**
control_probe,all_layers,14,20,14_biological,20_sysprompt_talkto_human,-0.300471,0.000000,0.000000,-0.329472,-0.272459,***,***
control_probe,all_layers,14,21,14_biological,21_sysprompt_talkto_ai,-0.065316,0.008000,0.012745,-0.111150,-0.018990,**,*
control_probe,all_layers,14,22,14_biological,22_sysprompt_bare_human,-0.372643,0.000000,0.000000,-0.402099,-0.343224,***,***
control_probe,all_layers,14,23,14_biological,23_sysprompt_bare_ai,-0.106967,0.003400,0.005733,-0.173307,-0.036773,**,**
control_probe,all_layers,15,16,15_shapes,16_human,-0.066308,0.000200,0.000402,-0.097871,-0.034435,***,***
control_probe,all_layers,15,17,15_shapes,17_ai,0.035435,0.005800,0.009639,0.010300,0.061605,**,**
control_probe,all_layers,15,18,15_shapes,18_attention,-0.032756,0.032400,0.046487,-0.062083,-0.002793,*,*
control_probe,all_layers,15,20,15_shapes,20_sysprompt_talkto_human,-0.381802,0.000000,0.000000,-0.409304,-0.353995,***,***
control_probe,all_layers,15,21,15_shapes,21_sysprompt_talkto_ai,-0.146647,0.000000,0.000000,-0.191777,-0.100104,***,***
control_probe,all_layers,15,22,15_shapes,22_sysprompt_bare_human,-0.453974,0.000000,0.000000,-0.482396,-0.426161,***,***
control_probe,all_layers,15,23,15_shapes,23_sysprompt_bare_ai,-0.188298,0.000000,0.000000,-0.254176,-0.118396,***,***
control_probe,all_layers,16,17,16_human,17_ai,0.101743,0.000000,0.000000,0.075157,0.129459,***,***
control_probe,all_layers,16,18,16_human,18_attention,0.033552,0.032400,0.046487,0.002981,0.064247,*,*
control_probe,all_layers,16,20,16_human,20_sysprompt_talkto_human,-0.315494,0.000000,0.000000,-0.343843,-0.286348,***,***
control_probe,all_layers,16,21,16_human,21_sysprompt_talkto_ai,-0.080339,0.001400,0.002546,-0.126767,-0.032846,**,**
control_probe,all_layers,16,22,16_human,22_sysprompt_bare_human,-0.387666,0.000000,0.000000,-0.417152,-0.358050,***,***
control_probe,all_layers,16,23,16_human,23_sysprompt_bare_ai,-0.121990,0.000400,0.000790,-0.189391,-0.051859,***,***
control_probe,all_layers,17,18,17_ai,18_attention,-0.068191,0.000000,0.000000,-0.092946,-0.043274,***,***
control_probe,all_layers,17,20,17_ai,20_sysprompt_talkto_human,-0.417238,0.000000,0.000000,-0.439474,-0.395540,***,***
control_probe,all_layers,17,21,17_ai,21_sysprompt_talkto_ai,-0.182082,0.000000,0.000000,-0.224462,-0.137847,***,***
control_probe,all_layers,17,22,17_ai,22_sysprompt_bare_human,-0.489410,0.000000,0.000000,-0.512990,-0.466255,***,***
control_probe,all_layers,17,23,17_ai,23_sysprompt_bare_ai,-0.223734,0.000000,0.000000,-0.288678,-0.155640,***,***
control_probe,all_layers,18,20,18_attention,20_sysprompt_talkto_human,-0.349047,0.000000,0.000000,-0.375763,-0.322833,***,***
control_probe,all_layers,18,21,18_attention,21_sysprompt_talkto_ai,-0.113891,0.000000,0.000000,-0.158519,-0.068567,***,***
control_probe,all_layers,18,22,18_attention,22_sysprompt_bare_human,-0.421219,0.000000,0.000000,-0.448780,-0.393526,***,***
control_probe,all_layers,18,23,18_attention,23_sysprompt_bare_ai,-0.155543,0.000000,0.000000,-0.222016,-0.086088,***,***
control_probe,all_layers,20,21,20_sysprompt_talkto_human,21_sysprompt_talkto_ai,0.235155,0.000000,0.000000,0.192023,0.279396,***,***
control_probe,all_layers,20,22,20_sysprompt_talkto_human,22_sysprompt_bare_human,-0.072172,0.000000,0.000000,-0.097463,-0.047106,***,***
control_probe,all_layers,20,23,20_sysprompt_talkto_human,23_sysprompt_bare_ai,0.193504,0.000000,0.000000,0.128413,0.261216,***,***
control_probe,all_layers,21,22,21_sysprompt_talkto_ai,22_sysprompt_bare_human,-0.307328,0.000000,0.000000,-0.352196,-0.263531,***,***
