probe_type,dim_a_id,dim_a_name,dim_a_category,dim_b_id,dim_b_name,dim_b_category,mean_diff,ci95_lo,ci95_hi,p_greater,p_less,p_two_sided,p_fdr,significant_fdr,stars
metacognitive,17,Attention,Mental,18,SysPrompt (labeled),SysPrompt,-7.92385502696674e-05,-0.0001649996127420469,1.917575792356544e-06,0.97,0.03,0.06,0.1224,False,n.s.
operational,0,Baseline,Control,1,Phenomenology,Mental,0.004584190982889051,0.003221334547874322,0.005646300701748268,0.0,1.0,0.0,0.0,True,***
operational,0,Baseline,Control,2,Emotions,Mental,0.005105982006275186,0.0038209175163719474,0.006184472890924426,0.0,1.0,0.0,0.0,True,***
operational,0,Baseline,Control,3,Agency,Mental,0.003863272708031862,0.002431686373802475,0.00500398273874587,0.0,1.0,0.0,0.0,True,***
operational,0,Baseline,Control,4,Intentions,Mental,0.004451013079630428,0.003120643053265745,0.0055753810617390626,0.0,1.0,0.0,0.0,True,***
operational,0,Baseline,Control,5,Prediction,Mental,0.0035371396282217835,0.00223186079128746,0.004617793520174142,0.0,1.0,0.0,0.0,True,***
operational,0,Baseline,Control,6,Cognitive,Mental,0.004740121807300034,0.0034189468708650268,0.005837823757023674,0.0,1.0,0.0,0.0,True,***
operational,0,Baseline,Control,7,Social,Mental,0.0033569630276985966,0.0018597922523968585,0.004652522947901817,0.0,1.0,0.0,0.0,True,***
operational,0,Baseline,Control,8,Embodiment,Physical,0.004040433442461396,0.0025919567171428224,0.00529867050477681,0.0,1.0,0.0,0.0,True,***
operational,0,Baseline,Control,9,Roles,Physical,0.0028914945976825338,0.0014065510744743792,0.0042466341277507605,0.001,0.999,0.002,0.003517241379310345,True,**
operational,0,Baseline,Control,10,Animacy,Physical,0.003099597199540554,0.001653929213642301,0.004403198872934718,0.0,1.0,0.0,0.0,True,***
operational,0,Baseline,Control,11,Formality,Pragmatic,0.008613897961306315,0.007314209804200485,0.009640123626654042,0.0,1.0,0.0,0.0,True,***
operational,0,Baseline,Control,12,Expertise,Pragmatic,0.008352318021753131,0.0071233313783129045,0.009368199669615414,0.0,1.0,0.0,0.0,True,***
operational,0,Baseline,Control,13,Helpfulness,Pragmatic,0.008551695155255935,0.00730085265300256,0.009613819932327365,0.0,1.0,0.0,0.0,True,***
operational,0,Baseline,Control,14,Biological,Control,0.0049384020048027135,0.0037582082737346,0.005990542538479604,0.0,1.0,0.0,0.0,True,***
operational,0,Baseline,Control,15,Shapes,Control,0.008293818057377927,0.00698024637933813,0.009364380535448403,0.0,1.0,0.0,0.0,True,***
operational,0,Baseline,Control,17,Attention,Mental,0.004003464583128988,0.002763017673645461,0.005167165153208336,0.0,1.0,0.0,0.0,True,***
operational,0,Baseline,Control,18,SysPrompt (labeled),SysPrompt,0.0051854160284947855,0.003925928926297242,0.0062877723862680085,0.0,1.0,0.0,0.0,True,***
operational,1,Phenomenology,Mental,2,Emotions,Mental,0.0005217910233861355,-0.00017791526433583957,0.001258995610202244,0.064,0.936,0.128,0.17029565217391304,False,n.s.
operational,1,Phenomenology,Mental,3,Agency,Mental,-0.0007209182748571888,-0.0014217982704391988,-6.0953627077827335e-06,0.975,0.025,0.05,0.07285714285714286,False,n.s.
operational,1,Phenomenology,Mental,4,Intentions,Mental,-0.00013317790325862244,-0.0011143481360576632,0.0008663068593959997,0.604,0.396,0.792,0.80784,False,n.s.
operational,1,Phenomenology,Mental,5,Prediction,Mental,-0.0010470513546672674,-0.0019747551919091764,-0.00017661569213699944,0.989,0.011,0.022,0.033659999999999995,True,*
operational,1,Phenomenology,Mental,6,Cognitive,Mental,0.00015593082441098404,-0.0007892090509027614,0.001085421002517934,0.363,0.637,0.726,0.7608082191780822,False,n.s.
