probe_type,dim_a_id,dim_a_name,dim_a_category,dim_b_id,dim_b_name,dim_b_category,mean_diff,ci95_lo,ci95_hi,p_greater,p_less,p_two_sided,p_fdr,significant_fdr,stars
metacognitive,5,Prediction,Mental,10,Animacy,Physical,0.00015077462395172243,-0.00030572724226130124,0.0006132936166291391,0.28,0.72,0.56,0.7582300884955753,False,n.s.
metacognitive,5,Prediction,Mental,11,Formality,Pragmatic,0.00018370092850115687,-0.0001435506968437121,0.0006512482183237372,0.199,0.801,0.398,0.6372371134020619,False,n.s.
metacognitive,5,Prediction,Mental,12,Expertise,Pragmatic,2.5397212426423434e-05,-0.00035760265394569853,0.00047910879853371214,0.476,0.524,0.952,0.9646092715231789,False,n.s.
metacognitive,5,Prediction,Mental,13,Helpfulness,Pragmatic,8.614994334941192e-05,-0.00039568815675716833,0.0006284141560149117,0.361,0.639,0.722,0.8698110236220472,False,n.s.
metacognitive,5,Prediction,Mental,14,Biological,Control,0.0003520133256754326,4.2588218145854e-05,0.0007752587703331536,0.005,0.995,0.01,0.085,False,n.s.
metacognitive,5,Prediction,Mental,15,Shapes,Control,5.1840304849898056e-05,-0.000398311701080936,0.000547923514220384,0.435,0.565,0.87,0.9117123287671232,False,n.s.
metacognitive,5,Prediction,Mental,17,Attention,Mental,-0.00025441862273157997,-0.0006084239866251132,0.00016829896539644927,0.881,0.119,0.238,0.5202,False,n.s.
metacognitive,5,Prediction,Mental,18,SysPrompt (labeled),SysPrompt,-0.0002650603605289886,-0.0006550010769787784,0.00017978723050349438,0.879,0.121,0.242,0.521027027027027,False,n.s.
metacognitive,6,Cognitive,Mental,7,Social,Mental,-7.269369313810329e-05,-0.000660231379624007,0.0004540411265698206,0.58,0.42,0.84,0.9117123287671232,False,n.s.
metacognitive,6,Cognitive,Mental,8,Embodiment,Physical,0.0004715095542492172,0.00021673029410629414,0.0007492480607025538,0.0,1.0,0.0,0.0,True,***
metacognitive,6,Cognitive,Mental,9,Roles,Physical,0.0003664764963404715,-0.00014268672391589042,0.0007351927364230778,0.076,0.924,0.152,0.3876,False,n.s.
metacognitive,6,Cognitive,Mental,10,Animacy,Physical,0.00031128926273949484,-6.210246200049703e-05,0.000667748554496597,0.051,0.949,0.102,0.31212,False,n.s.
metacognitive,6,Cognitive,Mental,11,Formality,Pragmatic,0.0003442155672889293,6.500224728618476e-05,0.0006481408190741357,0.012,0.988,0.024,0.153,False,n.s.
