subject,trial,turn,partner_type,label,topic,sub_word_count,sub_ttr,sub_trigram_rep,sub_allcaps_ratio,sub_emoji_count,sub_self_ref_rate,sub_exclamation_rate,partner_word_count,partner_ttr,partner_trigram_rep,partner_allcaps_ratio,partner_emoji_count,partner_self_ref_rate,partner_exclamation_rate,reading_peak_confidence,reading_peak_layer,reading_peak_correct,reading_fixed_confidence,reading_fixed_layer,control_peak_confidence,control_peak_layer,control_peak_correct,control_fixed_confidence,control_fixed_layer
s003,31,5,ai,0,podcasts,289,0.47750865051903113,0.14634146341463414,0.020761245674740483,0,0.02768166089965398,0.01384083044982699,290,0.4793103448275862,0.14583333333333334,0.020689655172413793,0,0.027586206896551724,0.013793103448275862,0.3863205015659332,27,1,0.3863205015659332,27,0.3132464587688446,16,1,0.26390764117240906,27
s003,32,1,human,1,seasons,109,0.7522935779816514,0.0,0.0,0,0.05504587155963303,0.01834862385321101,149,0.6442953020134228,0.04081632653061224,0.0,0,0.053691275167785234,0.040268456375838924,0.6195451617240906,7,1,0.9669365882873535,27,0.5074815154075623,4,1,0.835172176361084,27
s003,32,2,human,1,seasons,163,0.6319018404907976,0.006211180124223602,0.006134969325153374,0,0.06748466257668712,0.05521472392638037,285,0.5298245614035088,0.04240282685512368,0.010526315789473684,0,0.05964912280701754,0.05263157894736842,0.711115837097168,9,1,0.9602560997009277,27,0.8271281719207764,8,1,0.987873375415802,27
s003,32,3,human,1,seasons,276,0.4492753623188406,0.12773722627737227,0.010869565217391304,0,0.06521739130434782,0.06521739130434782,275,0.44727272727272727,0.1282051282051282,0.01090909090909091,0,0.06545454545454546,0.06545454545454546,0.8225758671760559,9,1,0.9758709073066711,27,0.7967604398727417,9,1,0.9667059183120728,27
s003,32,4,human,1,seasons,255,0.4666666666666667,0.09881422924901186,0.12941176470588237,0,0.06274509803921569,0.07058823529411765,256,0.46875,0.0984251968503937,0.12890625,0,0.0625,0.0703125,0.19068053364753723,26,0,0.881894052028656,27,0.573497474193573,18,1,0.9058155417442322,27
s003,32,5,human,1,seasons,256,0.46875,0.0984251968503937,0.12890625,0,0.0625,0.0703125,256,0.46875,0.0984251968503937,0.12890625,0,0.0625,0.0703125,0.9380228519439697,27,1,0.9380228519439697,27,0.7563250660896301,16,1,0.9465148448944092,27
s003,33,1,ai,0,fashion,91,0.7252747252747253,0.011235955056179775,0.0,0,0.01098901098901099,0.01098901098901099,183,0.6174863387978142,0.016574585635359115,0.0,0,0.0,0.00546448087431694,0.4127158522605896,7,1,0.0032277388963848352,27,0.4972630441188812,4,1,0.23408246040344238,27
s003,33,2,ai,0,fashion,117,0.7094017094017094,0.008695652173913044,0.0,0,0.008547008547008548,0.008547008547008548,294,0.46258503401360546,0.11643835616438356,0.0,0,0.006802721088435374,0.003401360544217687,0.22151854634284973,9,1,0.00964058842509985,27,0.11049235612154007,8,1,0.004121178761124611,27
s003,33,3,ai,0,fashion,141,0.6382978723404256,0.03597122302158273,0.0,0,0.014184397163120567,0.0070921985815602835,323,0.4551083591331269,0.20249221183800623,0.0,0,0.006191950464396285,0.006191950464396285,0.10619780421257019,9,1,0.004172989632934332,27,0.05765290930867195,9,1,0.00408239895477891,27
s003,33,4,ai,0,fashion,261,0.5402298850574713,0.09266409266409266,0.0,0,0.007662835249042145,0.007662835249042145,349,0.4154727793696275,0.1786743515850144,0.0,0,0.0028653295128939827,0.0028653295128939827,0.04024124890565872,26,1,0.009794747456908226,27,0.0051970100030303,18,1,0.011428365483880043,27
s003,33,5,ai,0,fashion,205,0.5365853658536586,0.054187192118226604,0.0,0,0.0,0.004878048780487805,220,0.509090909090909,0.09174311926605505,0.0,0,0.00909090909090909,0.004545454545454545,0.06073000282049179,27,1,0.06073000282049179,27,0.0976414754986763,16,1,0.01923857256770134,27
s003,34,1,human,1,food,59,0.847457627118644,0.0,0.0,0,0.1016949152542373,0.05084745762711865,93,0.7204301075268817,0.0,0.010752688172043012,1,0.07526881720430108,0.053763440860215055,0.6292180418968201,7,1,0.9660747647285461,27,0.5065590739250183,4,1,0.9111833572387695,27
s003,34,2,human,1,food,101,0.7128712871287128,0.010101010101010102,0.0,1,0.04950495049504951,0.06930693069306931,74,0.8108108108108109,0.0,0.02702702702702703,1,0.04054054054054054,0.06756756756756757,0.6308900713920593,9,1,0.9663369655609131,27,0.9388463497161865,8,1,0.9918877482414246,27
s003,34,3,human,1,food,103,0.7378640776699029,0.0,0.009708737864077669,3,0.019417475728155338,0.05825242718446602,178,0.6460674157303371,0.017045454545454544,0.0056179775280898875,5,0.05056179775280899,0.03932584269662921,0.768443763256073,9,1,0.9888094067573547,27,0.9255142211914062,9,1,0.9958564639091492,27
s003,34,4,human,1,food,116,0.6810344827586207,0.017543859649122806,0.008620689655172414,4,0.034482758620689655,0.05172413793103448,120,0.725,0.0,0.008333333333333333,3,0.03333333333333333,0.058333333333333334,0.9990779161453247,26,1,0.9954192638397217,27,0.9599149227142334,18,1,0.9887344241142273,27
s003,34,5,human,1,food,107,0.7570093457943925,0.009523809523809525,0.009345794392523364,4,0.009345794392523364,0.056074766355140186,134,0.6492537313432836,0.045454545454545456,0.007462686567164179,7,0.0,0.05223880597014925,0.9945803284645081,27,1,0.9945803284645081,27,0.9247720241546631,16,1,0.9783929586410522,27
s003,35,1,human,1,boundaries,131,0.6717557251908397,0.0,0.0,0,0.03816793893129771,0.0,137,0.7372262773722628,0.0,0.0,0,0.06569343065693431,0.0072992700729927005,0.5922380089759827,7,1,0.951090395450592,27,0.5059719681739807,4,1,0.8511444926261902,27
s003,35,2,human,1,boundaries,145,0.7103448275862069,0.0,0.0,0,0.020689655172413793,0.006896551724137931,141,0.6879432624113475,0.007194244604316547,0.0,0,0.02127659574468085,0.0070921985815602835,0.6935412883758545,9,1,0.9170802235603333,27,0.9356333613395691,8,1,0.9990403056144714,27
s003,35,3,human,1,boundaries,219,0.5981735159817352,0.03225806451612903,0.0,0,0.0045662100456621,0.0045662100456621,223,0.5874439461883408,0.027149321266968326,0.0,0,0.008968609865470852,0.004484304932735426,0.8340705633163452,9,1,0.9814382791519165,27,0.9737289547920227,9,1,0.9997130036354065,27
s003,35,4,human,1,boundaries,287,0.49477351916376305,0.05964912280701754,0.0,0,0.024390243902439025,0.003484320557491289,250,0.524,0.05241935483870968,0.0,0,0.028,0.004,0.9926174283027649,26,1,0.9959287047386169,27,0.9979748129844666,18,1,0.9998646974563599,27
s003,35,5,human,1,boundaries,249,0.5180722891566265,0.11336032388663968,0.0,0,0.024096385542168676,0.004016064257028112,242,0.5537190082644629,0.058333333333333334,0.0,0,0.024793388429752067,0.004132231404958678,0.9906873106956482,27,1,0.9906873106956482,27,0.8266000151634216,16,1,0.9822205901145935,27
s003,36,1,ai,0,weather,97,0.7216494845360825,0.021052631578947368,0.010309278350515464,0,0.041237113402061855,0.010309278350515464,149,0.6510067114093959,0.0,0.0,3,0.04697986577181208,0.026845637583892617,0.4251350462436676,7,1,0.006623874884098768,27,0.4989757239818573,4,1,0.20110812783241272,27
s003,36,2,ai,0,weather,164,0.676829268292683,0.018518518518518517,0.006097560975609756,2,0.06707317073170732,0.006097560975609756,173,0.7052023121387283,0.0,0.0,4,0.023121387283236993,0.023121387283236993,0.34794700145721436,9,1,0.015414519235491753,27,0.29047906398773193,8,1,0.042921435087919235,27
s003,36,3,ai,0,weather,203,0.5911330049261084,0.029850746268656716,0.0,4,0.059113300492610835,0.0049261083743842365,235,0.5617021276595745,0.05150214592274678,0.0,5,0.05531914893617021,0.00425531914893617,0.26879194378852844,9,1,0.007518152706325054,27,0.22336803376674652,9,1,0.015943186357617378,27
s003,36,4,ai,0,weather,184,0.625,0.02197802197802198,0.0,5,0.07065217391304347,0.010869565217391304,210,0.5619047619047619,0.038461538461538464,0.0,5,0.06190476190476191,0.009523809523809525,0.000246135430643335,26,1,5.673019040841609e-05,27,0.007893605157732964,18,1,0.0052095260471105576,27
s003,36,5,ai,0,weather,215,0.5767441860465117,0.028169014084507043,0.004651162790697674,6,0.05581395348837209,0.013953488372093023,226,0.6194690265486725,0.004464285714285714,0.004424778761061947,6,0.048672566371681415,0.022123893805309734,0.14949585497379303,27,1,0.14949585497379303,27,0.16675345599651337,16,1,0.06794861704111099,27
s003,37,1,ai,0,family,108,0.7685185185185185,0.0,0.009259259259259259,0,0.05555555555555555,0.027777777777777776,117,0.7350427350427351,0.008695652173913044,0.008547008547008548,0,0.02564102564102564,0.017094017094017096,0.4998774826526642,7,1,0.0057316976599395275,27,0.49930325150489807,4,1,0.23508469760417938,27
s003,37,2,ai,0,family,140,0.6571428571428571,0.028985507246376812,0.0,0,0.02142857142857143,0.014285714285714285,291,0.570446735395189,0.02422145328719723,0.0,0,0.006872852233676976,0.006872852233676976,0.2831726670265198,9,1,0.0839080885052681,27,0.12010258436203003,8,1,0.001923935255035758,27
s003,37,3,ai,0,family,223,0.6278026905829597,0.0,0.0,0,0.026905829596412557,0.004484304932735426,143,0.6573426573426573,0.014184397163120567,0.0,0,0.013986013986013986,0.006993006993006993,0.15407568216323853,9,1,0.2411145269870758,27,0.12246344983577728,9,1,0.011472716927528381,27
s003,37,4,ai,0,family,190,0.5789473684210527,0.02127659574468085,0.0,0,0.021052631578947368,0.005263157894736842,172,0.622093023255814,0.011764705882352941,0.0,0,0.023255813953488372,0.011627906976744186,0.056979674845933914,26,1,0.023173052817583084,27,0.0313420370221138,18,1,0.008897013030946255,27
s003,37,5,ai,0,family,170,0.5470588235294118,0.023809523809523808,0.0,0,0.01764705882352941,0.011764705882352941,173,0.5433526011560693,0.023391812865497075,0.0,0,0.023121387283236993,0.011560693641618497,0.22395537793636322,27,1,0.22395537793636322,27,0.13302884995937347,16,1,0.13513898849487305,27
s003,38,1,human,1,gardening,71,0.8309859154929577,0.0,0.0,0,0.056338028169014086,0.028169014084507043,85,0.8352941176470589,0.0,0.0,0,0.058823529411764705,0.03529411764705882,0.6203376650810242,7,1,0.9561857581138611,27,0.5074474811553955,4,1,0.8634914755821228,27
s003,38,2,human,1,gardening,117,0.7094017094017094,0.0,0.0,0,0.08547008547008547,0.02564102564102564,132,0.7121212121212122,0.023076923076923078,0.0,0,0.06818181818181818,0.030303030303030304,0.5869096517562866,9,1,0.8935859799385071,27,0.822022557258606,8,1,0.9802809357643127,27
s003,38,3,human,1,gardening,114,0.6842105263157895,0.0,0.008771929824561403,0,0.09649122807017543,0.008771929824561403,84,0.7976190476190477,0.0,0.011904761904761904,0,0.08333333333333333,0.03571428571428571,0.754933774471283,9,1,0.9118103981018066,27,0.933408260345459,9,1,0.9387714266777039,27
s003,38,4,human,1,gardening,160,0.61875,0.0,0.00625,0,0.06875,0.01875,165,0.6363636363636364,0.0,0.006060606060606061,0,0.08484848484848485,0.01818181818181818,0.9700453877449036,26,1,0.9406887292861938,27,0.8388418555259705,18,1,0.885613203048706,27
s003,38,5,human,1,gardening,88,0.6022727272727273,0.046511627906976744,0.011363636363636364,0,0.022727272727272728,0.03409090909090909,87,0.7241379310344828,0.023529411764705882,0.011494252873563218,0,0.011494252873563218,0.04597701149425287,0.951064944267273,27,1,0.951064944267273,27,0.8490096926689148,16,1,0.9438170194625854,27
s003,39,1,human,1,goals,145,0.6551724137931034,0.0,0.0,0,0.0896551724137931,0.006896551724137931,201,0.5621890547263682,0.05025125628140704,0.0,0,0.14427860696517414,0.004975124378109453,0.6397982835769653,7,1,0.9666633605957031,27,0.5092632174491882,4,1,0.8920184969902039,27
s003,39,2,human,1,goals,218,0.591743119266055,0.037037037037037035,0.0,0,0.04128440366972477,0.009174311926605505,233,0.575107296137339,0.012987012987012988,0.0,0,0.08583690987124463,0.004291845493562232,0.6391054391860962,9,1,0.8385527729988098,27,0.8330736756324768,8,1,0.9894353747367859,27
s003,39,3,human,1,goals,249,0.5542168674698795,0.016194331983805668,0.0,0,0.008032128514056224,0.008032128514056224,320,0.515625,0.11635220125786164,0.0,0,0.075,0.00625,0.7346841096878052,9,1,0.8046162724494934,27,0.9327211976051331,9,1,0.9944610595703125,27
s003,39,4,human,1,goals,226,0.584070796460177,0.03125,0.0,1,0.02654867256637168,0.01327433628318584,96,0.7083333333333334,0.010638297872340425,0.0,2,0.07291666666666667,0.03125,0.99394690990448,26,1,0.9929890632629395,27,0.9723764657974243,18,1,0.9943618774414062,27
s003,39,5,human,1,goals,121,0.6942148760330579,0.008403361344537815,0.0,3,0.024793388429752067,0.03305785123966942,92,0.75,0.0,0.0,6,0.043478260869565216,0.05434782608695652,0.8949775695800781,27,1,0.8949775695800781,27,0.6667614579200745,16,1,0.6727944016456604,27
s003,40,1,ai,0,social_media,114,0.7280701754385965,0.03571428571428571,0.0,0,0.02631578947368421,0.008771929824561403,207,0.5603864734299517,0.06341463414634146,0.0,0,0.0,0.004830917874396135,0.34371763467788696,7,1,0.003698828164488077,27,0.4968966841697693,4,1,0.2051870971918106,27
s003,40,2,ai,0,social_media,192,0.5833333333333334,0.031578947368421054,0.0,0,0.041666666666666664,0.005208333333333333,374,0.5588235294117647,0.043010752688172046,0.0,0,0.0,0.0053475935828877,0.234123095870018,9,1,0.008502096869051456,27,0.08367764204740524,8,1,0.0010119760408997536,27
s003,40,3,ai,0,social_media,151,0.7218543046357616,0.013422818791946308,0.0,0,0.039735099337748346,0.006622516556291391,378,0.46296296296296297,0.11436170212765957,0.0,0,0.0026455026455026454,0.0026455026455026454,0.14094379544258118,9,1,0.001499365083873272,27,0.05543464794754982,9,1,0.006818211171776056,27
s003,40,4,ai,0,social_media,226,0.6017699115044248,0.03125,0.0,0,0.01327433628318584,0.01327433628318584,183,0.5737704918032787,0.08287292817679558,0.0,0,0.01092896174863388,0.01092896174863388,0.3860822319984436,26,1,0.036594610661268234,27,0.3348018527030945,18,1,0.007158286869525909,27
s003,40,5,ai,0,social_media,149,0.6308724832214765,0.061224489795918366,0.0,0,0.013422818791946308,0.013422818791946308,105,0.7333333333333333,0.009708737864077669,0.0,0,0.0380952380952381,0.009523809523809525,0.00877392292022705,27,1,0.00877392292022705,27,0.08726823329925537,16,1,0.012986604124307632,27
s004,1,1,human,1,cars,121,0.6776859504132231,0.0,0.0,1,0.03305785123966942,0.0,113,0.7522123893805309,0.018018018018018018,0.0,1,0.04424778761061947,0.02654867256637168,0.608142077922821,7,1,0.9707434773445129,27,0.5064114928245544,4,1,0.8846454620361328,27
s004,1,2,human,1,cars,133,0.6992481203007519,0.015267175572519083,0.0,1,0.03759398496240601,0.007518796992481203,170,0.6823529411764706,0.005952380952380952,0.011764705882352941,1,0.07058823529411765,0.011764705882352941,0.6358684301376343,9,1,0.9377009272575378,27,0.9080460071563721,8,1,0.9944051504135132,27
s004,1,3,human,1,cars,201,0.6417910447761194,0.005025125628140704,0.014925373134328358,1,0.01990049751243781,0.014925373134328358,161,0.6583850931677019,0.006289308176100629,0.0,1,0.031055900621118012,0.024844720496894408,0.7666352987289429,9,1,0.9850795269012451,27,0.9329192042350769,9,1,0.9966017007827759,27
s004,1,4,human,1,cars,250,0.568,0.036290322580645164,0.008,1,0.028,0.028,278,0.6151079136690647,0.007246376811594203,0.025179856115107913,3,0.017985611510791366,0.02877697841726619,0.9966211318969727,26,1,0.9899566769599915,27,0.9870336055755615,18,1,0.9991853833198547,27
s004,1,5,human,1,cars,200,0.64,0.03535353535353535,0.03,3,0.025,0.07,277,0.5884476534296029,0.03636363636363636,0.02527075812274368,3,0.05415162454873646,0.05776173285198556,0.8301095962524414,27,1,0.8301095962524414,27,0.7102513909339905,16,1,0.8775846362113953,27
s004,2,1,ai,0,hobbies,78,0.8717948717948718,0.0,0.0,2,0.05128205128205128,0.01282051282051282,76,0.8421052631578947,0.0,0.0,2,0.02631578947368421,0.02631578947368421,0.3994346261024475,7,1,0.00392832001671195,27,0.49496492743492126,4,1,0.23061500489711761,27
s004,2,2,ai,0,hobbies,108,0.7685185185185185,0.0,0.0,2,0.06481481481481481,0.009259259259259259,151,0.6357615894039735,0.006711409395973154,0.0,4,0.0728476821192053,0.013245033112582781,0.3673693835735321,9,1,0.024933690205216408,27,0.18408043682575226,8,1,0.040580131113529205,27
s004,2,3,ai,0,hobbies,165,0.6666666666666666,0.012269938650306749,0.006060606060606061,5,0.012121212121212121,0.01818181818181818,215,0.6232558139534884,0.014084507042253521,0.023255813953488372,7,0.046511627906976744,0.023255813953488372,0.16883033514022827,9,1,0.0014426331035792828,27,0.07797283679246902,9,1,0.030214643105864525,27
s004,2,4,ai,0,hobbies,274,0.551094890510949,0.022058823529411766,0.021897810218978103,10,0.040145985401459854,0.025547445255474453,189,0.6084656084656085,0.0427807486631016,0.9047619047619048,5,0.05291005291005291,0.05291005291005291,0.0017310978146269917,26,1,0.00135431915987283,27,0.06052052602171898,18,1,0.018417462706565857,27
s004,2,5,ai,0,hobbies,164,0.6463414634146342,0.05555555555555555,0.9085365853658537,6,0.04878048780487805,0.06097560975609756,171,0.6257309941520468,0.05917159763313609,0.9181286549707602,7,0.03508771929824561,0.05263157894736842,0.324341356754303,27,1,0.324341356754303,27,0.2786352336406708,16,1,0.21709376573562622,27
s004,3,1,human,1,childhood_memories,118,0.788135593220339,0.0,0.0,0,0.06779661016949153,0.01694915254237288,110,0.7454545454545455,0.0,0.0,0,0.045454545454545456,0.01818181818181818,0.6477083563804626,7,1,0.9574301838874817,27,0.5071833729743958,4,1,0.8627744317054749,27
s004,3,2,human,1,childhood_memories,101,0.7920792079207921,0.0,0.0,0,0.04950495049504951,0.0297029702970297,170,0.6470588235294118,0.011904761904761904,0.0,0,0.041176470588235294,0.011764705882352941,0.6826077699661255,9,1,0.9571511745452881,27,0.9568300843238831,8,1,0.9968829154968262,27
s004,3,3,human,1,childhood_memories,228,0.631578947368421,0.008849557522123894,0.008771929824561403,0,0.02631578947368421,0.013157894736842105,227,0.6079295154185022,0.03111111111111111,0.00881057268722467,0,0.00881057268722467,0.013215859030837005,0.8262175917625427,9,1,0.9747373461723328,27,0.9519311785697937,9,1,0.9927258491516113,27
s004,3,4,human,1,childhood_memories,213,0.6056338028169014,0.037914691943127965,0.009389671361502348,0,0.014084507042253521,0.018779342723004695,199,0.6381909547738693,0.03553299492385787,0.005025125628140704,0,0.01507537688442211,0.010050251256281407,0.9982661604881287,26,1,0.9944816827774048,27,0.9763532280921936,18,1,0.9924390316009521,27
s004,3,5,human,1,childhood_memories,180,0.5944444444444444,0.05056179775280899,0.005555555555555556,0,0.022222222222222223,0.011111111111111112,225,0.48,0.15695067264573992,0.0044444444444444444,0,0.017777777777777778,0.008888888888888889,0.9892435073852539,27,1,0.9892435073852539,27,0.946565568447113,16,1,0.9914014935493469,27
s004,4,1,ai,0,conflict,65,0.7846153846153846,0.0,0.015384615384615385,0,0.046153846153846156,0.015384615384615385,178,0.6685393258426966,0.005681818181818182,0.0,0,0.05056179775280899,0.0056179775280898875,0.44024714827537537,7,1,0.005514783784747124,27,0.4950987696647644,4,1,0.18255673348903656,27
s004,4,2,ai,0,conflict,163,0.6993865030674846,0.0,0.006134969325153374,0,0.012269938650306749,0.006134969325153374,302,0.5860927152317881,0.01,0.0,0,0.046357615894039736,0.006622516556291391,0.2879454493522644,9,1,0.006930353585630655,27,0.16911114752292633,8,1,0.011189911514520645,27
s004,4,3,ai,0,conflict,196,0.5969387755102041,0.020618556701030927,0.00510204081632653,0,0.01020408163265306,0.01020408163265306,292,0.5924657534246576,0.006896551724137931,0.0,0,0.04452054794520548,0.00684931506849315,0.1488659530878067,9,1,0.009904715232551098,27,0.15002010762691498,9,1,0.03612077236175537,27
s004,4,4,ai,0,conflict,146,0.6232876712328768,0.020833333333333332,0.00684931506849315,0,0.0273972602739726,0.00684931506849315,300,0.5066666666666667,0.11073825503355705,0.0,0,0.03666666666666667,0.0033333333333333335,0.02792961709201336,26,1,0.01643456518650055,27,0.07108566910028458,18,1,0.03482670336961746,27
s004,4,5,ai,0,conflict,153,0.6143790849673203,0.033112582781456956,0.006535947712418301,0,0.013071895424836602,0.006535947712418301,315,0.5365079365079365,0.0670926517571885,0.0,0,0.006349206349206349,0.0,0.1315755546092987,27,1,0.1315755546092987,27,0.35387301445007324,16,1,0.09420949965715408,27
s004,5,1,human,1,friendship,125,0.712,0.0,0.0,0,0.008,0.0,125,0.688,0.016260162601626018,0.0,0,0.048,0.008,0.6153229475021362,7,1,0.9492899179458618,27,0.5089438557624817,4,1,0.8902810215950012,27
s004,5,2,human,1,friendship,129,0.6434108527131783,0.015748031496062992,0.0,0,0.007751937984496124,0.007751937984496124,107,0.6355140186915887,0.02857142857142857,0.0,0,0.009345794392523364,0.009345794392523364,0.6656966805458069,9,1,0.7544419169425964,27,0.9596374034881592,8,1,0.9974386692047119,27
s004,5,3,human,1,friendship,162,0.5802469135802469,0.03125,0.0,0,0.012345679012345678,0.006172839506172839,189,0.5608465608465608,0.0213903743315508,0.0,0,0.0,0.005291005291005291,0.8112190961837769,9,1,0.9752114415168762,27,0.9480547904968262,9,1,0.9955840706825256,27
s004,5,4,human,1,friendship,198,0.5707070707070707,0.02040816326530612,0.0,0,0.005050505050505051,0.005050505050505051,177,0.6045197740112994,0.0,0.0,0,0.005649717514124294,0.005649717514124294,0.9990047812461853,26,1,0.9973646998405457,27,0.9950802326202393,18,1,0.9993076324462891,27
s004,5,5,human,1,friendship,192,0.609375,0.0,0.0,0,0.010416666666666666,0.005208333333333333,192,0.609375,0.0,0.0,0,0.010416666666666666,0.005208333333333333,0.9956305027008057,27,1,0.9956305027008057,27,0.9825857877731323,16,1,0.9966423511505127,27
s004,6,1,ai,0,space,183,0.6120218579234973,0.03314917127071823,0.00546448087431694,0,0.02185792349726776,0.00546448087431694,342,0.5409356725146199,0.058823529411764705,0.0,0,0.011695906432748537,0.0029239766081871343,0.45830944180488586,7,1,0.006508918013423681,27,0.4932320713996887,4,1,0.21415090560913086,27
s004,6,2,ai,0,space,169,0.6272189349112426,0.011976047904191617,0.011834319526627219,0,0.011834319526627219,0.005917159763313609,353,0.4985835694050991,0.039886039886039885,0.025495750708215296,0,0.0028328611898017,0.0028328611898017,0.2699671685695648,9,1,0.01686134748160839,27,0.08262927830219269,8,1,0.010974830016493797,27
s004,6,3,ai,0,space,156,0.6794871794871795,0.006493506493506494,0.04487179487179487,0,0.0,0.00641025641025641,339,0.4306784660766962,0.17507418397626112,0.02654867256637168,0,0.0029498525073746312,0.0029498525073746312,0.17025813460350037,9,1,0.02176266722381115,27,0.15950453281402588,9,1,0.0023846079129725695,27
s004,6,4,ai,0,space,197,0.5888324873096447,0.035897435897435895,0.05583756345177665,0,0.0,0.005076142131979695,318,0.4591194968553459,0.10759493670886076,0.03459119496855346,0,0.0,0.0,0.05152878165245056,26,1,0.033046696335077286,27,0.07612582296133041,18,1,0.057510439306497574,27
s004,6,5,ai,0,space,316,0.4620253164556962,0.10828025477707007,0.0379746835443038,0,0.0,0.0,237,0.4810126582278481,0.10212765957446808,0.046413502109704644,0,0.008438818565400843,0.008438818565400843,0.002752683125436306,27,1,0.002752683125436306,27,0.10239887982606888,16,1,0.005593957845121622,27
s004,7,1,ai,0,photography,161,0.6645962732919255,0.025157232704402517,0.0,0,0.012422360248447204,0.006211180124223602,153,0.6470588235294118,0.026490066225165563,0.0,0,0.032679738562091505,0.006535947712418301,0.4044736921787262,7,1,0.003335054963827133,27,0.497322678565979,4,1,0.2593529522418976,27
s004,7,2,ai,0,photography,193,0.6217616580310881,0.041884816753926704,0.0,0,0.031088082901554404,0.0051813471502590676,228,0.5789473684210527,0.05309734513274336,0.0043859649122807015,0,0.02631578947368421,0.0043859649122807015,0.3358477056026459,9,1,0.07702320069074631,27,0.18817827105522156,8,1,0.013707645237445831,27
s004,7,3,ai,0,photography,246,0.5,0.12295081967213115,0.0,0,0.032520325203252036,0.0040650406504065045,280,0.5071428571428571,0.1366906474820144,0.0,0,0.03214285714285714,0.0035714285714285713,0.18948474526405334,9,1,0.026120534166693687,27,0.11711666733026505,9,1,0.006280859932303429,27
s004,7,4,ai,0,photography,268,0.5223880597014925,0.12781954887218044,0.0,0,0.026119402985074626,0.0037313432835820895,337,0.44510385756676557,0.22388059701492538,0.0,0,0.02373887240356083,0.002967359050445104,0.015241628512740135,26,1,0.005098620895296335,27,0.029902568086981773,18,1,0.010007011704146862,27
s004,7,5,ai,0,photography,202,0.6287128712871287,0.035,0.0,0,0.024752475247524754,0.0049504950495049506,355,0.4619718309859155,0.1643059490084986,0.0028169014084507044,0,0.02535211267605634,0.005633802816901409,0.3588852286338806,27,1,0.3588852286338806,27,0.15634876489639282,16,1,0.3142627775669098,27
s004,8,1,human,1,nature,110,0.6909090909090909,0.027777777777777776,0.0,0,0.05454545454545454,0.00909090909090909,112,0.7142857142857143,0.0,0.0,0,0.017857142857142856,0.008928571428571428,0.6151348948478699,7,1,0.9471349120140076,27,0.5063260793685913,4,1,0.8698575496673584,27
s004,8,2,human,1,nature,108,0.6944444444444444,0.009433962264150943,0.0,0,0.027777777777777776,0.009259259259259259,223,0.5874439461883408,0.02262443438914027,0.0,0,0.03139013452914798,0.004484304932735426,0.6135901212692261,9,1,0.9502602815628052,27,0.9371799826622009,8,1,0.9962236881256104,27
s004,8,3,human,1,nature,187,0.6203208556149733,0.05405405405405406,0.0,0,0.026737967914438502,0.0106951871657754,329,0.541033434650456,0.03669724770642202,0.0,0,0.057750759878419454,0.00303951367781155,0.70037442445755,9,1,0.9654460549354553,27,0.9094045758247375,9,1,0.9929785132408142,27
s004,8,4,human,1,nature,167,0.6347305389221557,0.024242424242424242,0.0,0,0.017964071856287425,0.011976047904191617,344,0.5377906976744186,0.029239766081871343,0.0,0,0.05232558139534884,0.0,0.9956913590431213,26,1,0.9937718510627747,27,0.9737582802772522,18,1,0.9904752373695374,27
s004,8,5,human,1,nature,239,0.5648535564853556,0.05907172995780591,0.0,0,0.012552301255230125,0.008368200836820083,252,0.5833333333333334,0.032,0.0,0,0.047619047619047616,0.003968253968253968,0.9807224869728088,27,1,0.9807224869728088,27,0.9096512198448181,16,1,0.9761542677879333,27
s004,9,1,human,1,exercise,80,0.8125,0.02564102564102564,0.0,0,0.05,0.0,87,0.8045977011494253,0.0,0.0,0,0.05747126436781609,0.011494252873563218,0.5995306968688965,7,1,0.9594295024871826,27,0.5042387843132019,4,1,0.8866350054740906,27
s004,9,2,human,1,exercise,95,0.7368421052631579,0.0,0.0,0,0.042105263157894736,0.010526315789473684,140,0.7071428571428572,0.0,0.0,0,0.05714285714285714,0.014285714285714285,0.6660252809524536,9,1,0.9623427391052246,27,0.9280004501342773,8,1,0.9988418221473694,27
s004,9,3,human,1,exercise,94,0.7021276595744681,0.0,0.0,0,0.0425531914893617,0.02127659574468085,265,0.6150943396226415,0.0076045627376425855,0.09056603773584905,0,0.03018867924528302,0.022641509433962263,0.8398525714874268,9,1,0.9803373217582703,27,0.930230438709259,9,1,0.9951534271240234,27
s004,9,4,human,1,exercise,186,0.6720430107526881,0.005434782608695652,0.07526881720430108,0,0.03763440860215054,0.03225806451612903,215,0.6651162790697674,0.0,0.06046511627906977,0,0.05581395348837209,0.018604651162790697,0.9961457252502441,26,1,0.9800137281417847,27,0.9331873059272766,18,1,0.9626688957214355,27
s004,9,5,human,1,exercise,203,0.6551724137931034,0.014925373134328358,0.08866995073891626,0,0.03940886699507389,0.06403940886699508,145,0.7172413793103448,0.006993006993006993,0.09655172413793103,0,0.04827586206896552,0.06206896551724138,0.9958742260932922,27,1,0.9958742260932922,27,0.9247099757194519,16,1,0.9514666795730591,27
s004,10,1,ai,0,empathy,64,0.859375,0.0,0.015625,0,0.03125,0.0,311,0.5755627009646302,0.05177993527508091,0.0,0,0.003215434083601286,0.006430868167202572,0.41486629843711853,7,1,0.006710623390972614,27,0.49562254548072815,4,1,0.15021012723445892,27
