dimension,prompt_idx,human_mean,ai_mean,diff,t,p
2_emotions,30,0.19646466,0.16810142,0.028363243,4.077348768723371,4.733779215438584e-05
2_emotions,31,0.1943105,0.16522877,0.029081732,4.062495687281544,5.042747399449092e-05
2_emotions,32,0.20157242,0.17306577,0.028506652,4.058532302879013,5.128370067597307e-05
2_emotions,33,0.20202087,0.1723506,0.029670268,4.119723631998984,3.948018163107776e-05
2_emotions,34,0.20003404,0.17145218,0.028581858,4.08839711520386,4.5156982752565e-05
2_emotions,35,0.19695932,0.16848077,0.028478548,4.030363019335267,5.777857971704681e-05
2_emotions,36,0.19244632,0.16427556,0.028170764,4.06005344595597,5.095346388789171e-05
2_emotions,37,0.19970688,0.17065951,0.02904737,4.079917895033853,4.682193567017777e-05
2_emotions,38,0.19182806,0.16293947,0.028888583,4.06908226551708,4.903446635733411e-05
2_emotions,39,0.1930505,0.16410117,0.028949335,4.091817875240461,4.450133161402943e-05
30_granite_sandstone,0,0.18855512,0.1602828,0.028272316,4.024246839315926,5.9288268520730186e-05
30_granite_sandstone,1,0.19006045,0.16149446,0.028565988,4.060445077249805,5.086876866876753e-05
30_granite_sandstone,2,0.19313236,0.1646899,0.028442457,4.063792258148029,5.015032629314642e-05
30_granite_sandstone,3,0.19137648,0.16252494,0.028851539,4.064896596922698,4.991540905042115e-05
30_granite_sandstone,4,0.19991116,0.17069744,0.029213727,4.116559712550318,4.002118509549689e-05
30_granite_sandstone,5,0.1961824,0.1674333,0.028749093,4.07176664014451,4.847728033581155e-05
30_granite_sandstone,6,0.18860868,0.16006649,0.02854219,4.046717075328164,5.391876374806539e-05
30_granite_sandstone,7,0.18976519,0.16087706,0.028888121,4.0388937547255175,5.57336436378624e-05
30_granite_sandstone,8,0.19094539,0.16248879,0.028456599,4.007680189468206,6.356749379317867e-05
30_granite_sandstone,9,0.18606661,0.15799403,0.02807258,3.998772073192211,6.598784114525598e-05
30_granite_sandstone,10,0.19179212,0.16332322,0.028468892,4.069929459137179,4.885796457899047e-05
30_granite_sandstone,11,0.19247259,0.16367279,0.028799802,4.068782051647848,4.909715704421114e-05
30_granite_sandstone,12,0.18531711,0.15749301,0.027824104,3.991163888216109,6.812384941391452e-05
30_granite_sandstone,13,0.19143528,0.1630355,0.02839978,4.048537549948752,5.350455527334906e-05
30_granite_sandstone,14,0.19254838,0.16427056,0.028277814,4.075552116894462,4.770174239812376e-05
30_granite_sandstone,15,0.19496703,0.16654699,0.028420046,4.0603257595221995,5.089455848183648e-05
30_granite_sandstone,16,0.19603524,0.16715206,0.028883174,4.080132218593317,4.677914342787388e-05
30_granite_sandstone,17,0.19626795,0.16737744,0.028890505,4.042852179503178,5.480823619763923e-05
30_granite_sandstone,18,0.18890707,0.16073996,0.028167114,4.0267055769642734,5.867692617995397e-05
30_granite_sandstone,19,0.18919593,0.16093631,0.02825962,4.0174308832948835,6.10147083142499e-05
30_granite_sandstone,20,0.19342025,0.16502449,0.028395757,4.0436106089708606,5.46326003711654e-05
30_granite_sandstone,21,0.19028811,0.1619929,0.028295219,4.068645994684976,4.91255935029994e-05
30_granite_sandstone,22,0.19589151,0.16776237,0.028129146,4.027498877735389,5.848095738832668e-05
30_granite_sandstone,23,0.19771612,0.16913824,0.02857788,4.0791511093903186,4.697533790356726e-05
30_granite_sandstone,24,0.19010812,0.16189061,0.02821751,4.039292460884142,5.563976681555565e-05
30_granite_sandstone,25,0.19437416,0.1660686,0.02830556,4.05605736348802,5.182534662364372e-05
30_granite_sandstone,26,0.19136071,0.163592,0.027768716,4.004009976254123,6.455432920053263e-05
30_granite_sandstone,27,0.18630096,0.1580998,0.028201163,4.036863790376149,5.621393917834005e-05
30_granite_sandstone,28,0.19238104,0.1644026,0.027978435,4.0537790224018035,5.2328758964393046e-05
30_granite_sandstone,29,0.19176535,0.16316426,0.028601095,4.035527805643967,5.653217516464062e-05
30_granite_sandstone,30,0.19481647,0.16602488,0.028791592,4.048175076219717,5.358678677207532e-05
30_granite_sandstone,31,0.19715607,0.16840589,0.028750181,4.112998505040531,4.063854231886806e-05
30_granite_sandstone,32,0.19122888,0.16341998,0.027808905,4.016018372217074,6.137839817507994e-05
30_granite_sandstone,33,0.18904556,0.16100375,0.02804181,4.008224606004458,6.342233561170378e-05
30_granite_sandstone,34,0.19865026,0.16987656,0.028773695,4.064081428664181,5.008871219045008e-05
30_granite_sandstone,35,0.19544443,0.16693442,0.02851002,4.056399015342615,5.1750253895816735e-05
30_granite_sandstone,36,0.19103754,0.16210529,0.028932244,4.064829233993613,4.992970868696843e-05
30_granite_sandstone,37,0.19845125,0.16906002,0.02939123,4.076287488581042,4.755245734072404e-05
30_granite_sandstone,38,0.20001227,0.1713924,0.02861987,4.079434954763963,4.691849662066388e-05
30_granite_sandstone,39,0.19517066,0.16587453,0.02929613,4.055944696422215,5.185013272016954e-05
31_squares_triangles,0,0.18717754,0.15860121,0.02857633,4.047014303606435,5.385092902225709e-05
31_squares_triangles,1,0.19394383,0.16515163,0.028792202,4.0780412996353705,4.7198210017670834e-05
31_squares_triangles,2,0.18323807,0.15504663,0.028191447,3.9950504674813803,6.702463670767274e-05
31_squares_triangles,3,0.18589674,0.15763432,0.028262421,3.992999089697725,6.760270253258395e-05
31_squares_triangles,4,0.19299768,0.16461717,0.028380513,4.045123771352851,5.428377791674617e-05
31_squares_triangles,5,0.19128346,0.16271335,0.028570116,4.031314937182366,5.754691515004794e-05
31_squares_triangles,6,0.19005002,0.16187546,0.028174564,4.0361934064483505,5.637341397713682e-05
31_squares_triangles,7,0.19472794,0.16665335,0.028074592,4.0957371227039845,4.3761244398981525e-05
31_squares_triangles,8,0.18469454,0.1564523,0.028242245,3.98590059162251,6.963966324872224e-05
31_squares_triangles,9,0.18489788,0.15700138,0.027896509,4.013986203678899,6.190524084936345e-05
31_squares_triangles,10,0.18381354,0.15556253,0.028251007,4.027518309705281,5.8476164908238304e-05
31_squares_triangles,11,0.19520181,0.16678876,0.028413057,4.07942011920653,4.692146588904293e-05
31_squares_triangles,12,0.18452705,0.15691544,0.027611613,4.009491571232562,6.308573848759757e-05
31_squares_triangles,13,0.19308698,0.16455774,0.028529242,4.03919577205408,5.566251877564337e-05
31_squares_triangles,14,0.19351602,0.16532248,0.028193533,4.028634950886013,5.820139362640376e-05
31_squares_triangles,15,0.18945792,0.16128984,0.028168082,3.9951446334119853,6.699821401404921e-05
31_squares_triangles,16,0.18841253,0.1603758,0.028036729,4.012538297951804,6.228322329536783e-05
31_squares_triangles,17,0.19801666,0.16981852,0.028198138,4.101473992473317,4.2698965553956136e-05
31_squares_triangles,18,0.18465954,0.15670806,0.027951479,3.991345672262137,6.807205847424658e-05
31_squares_triangles,19,0.18960778,0.16125657,0.028351218,4.041612512304312,5.5096469387005124e-05
31_squares_triangles,20,0.1861957,0.15805668,0.028139025,4.021515140867402,5.997455716746933e-05
31_squares_triangles,21,0.19066128,0.16268429,0.02797699,4.0720859291852,4.841140781494011e-05
31_squares_triangles,22,0.19121353,0.16288498,0.028328553,4.061753703850229,5.058672913772985e-05
31_squares_triangles,23,0.18884537,0.16037095,0.02847442,4.0864343448223845,4.553731228753174e-05
31_squares_triangles,24,0.19145055,0.16348794,0.02796261,4.050211036586594,5.31264538482729e-05
31_squares_triangles,25,0.18755572,0.159586,0.027969718,4.035107301626701,5.663269346266336e-05
31_squares_triangles,26,0.1869684,0.1587186,0.0282498,4.042740040616322,5.483425051725259e-05
31_squares_triangles,27,0.18920985,0.16109647,0.02811338,4.056854773214079,5.165024208328085e-05
31_squares_triangles,28,0.18805762,0.16051611,0.027541503,3.9987893602140323,6.598306081847921e-05
31_squares_triangles,29,0.19140223,0.1633428,0.028059423,4.072358918280251,4.835515478783498e-05
31_squares_triangles,30,0.18692566,0.15872797,0.02819769,4.0109064241399635,6.271185211577902e-05
31_squares_triangles,31,0.19118625,0.16294704,0.028239205,4.02200453882395,5.9851054027238975e-05
31_squares_triangles,32,0.18561271,0.15755661,0.0280561,3.95443538777788,7.938900736472718e-05
31_squares_triangles,33,0.1881813,0.16055453,0.027626768,3.979118741025238,7.163993237559173e-05
31_squares_triangles,34,0.18918353,0.16117297,0.028010562,4.01609900760663,6.135758121308106e-05
31_squares_triangles,35,0.18204187,0.15428051,0.027761355,3.950143383543844,8.081488401444907e-05
31_squares_triangles,36,0.19169994,0.1639334,0.02776654,3.983941267025198,7.021205648616904e-05
31_squares_triangles,37,0.19414744,0.16590881,0.028238624,4.007109139957286,6.372009130889777e-05
31_squares_triangles,38,0.18618876,0.15762427,0.028564483,4.010368016490181,6.285388260000181e-05
31_squares_triangles,39,0.1869183,0.15896848,0.027949825,4.019015252246933,6.060919882822581e-05
32_horizontal_vertical,0,0.1920589,0.16381621,0.028242692,4.050598626002564,5.303924540206392e-05
32_horizontal_vertical,1,0.19058737,0.16213298,0.028454393,4.055978494874853,5.184269607778403e-05
32_horizontal_vertical,2,0.1911232,0.16229083,0.028832376,4.02883870621879,5.8151387862963406e-05
32_horizontal_vertical,3,0.18518244,0.1572276,0.027954832,3.9913308388520257,6.807628316960398e-05
32_horizontal_vertical,4,0.19166386,0.16294922,0.028714642,4.124317666884897,3.870699141986961e-05
32_horizontal_vertical,5,0.18286465,0.15455541,0.028309241,4.00606256936341,6.40006601346685e-05
32_horizontal_vertical,6,0.18712977,0.1590033,0.028126463,4.036929780792916,5.619826413886427e-05
32_horizontal_vertical,7,0.1935934,0.16486062,0.028732777,4.038817752861684,5.575155558570567e-05
32_horizontal_vertical,8,0.18422362,0.15603215,0.028191477,3.9934021693238466,6.748874574126831e-05
32_horizontal_vertical,9,0.193271,0.16469266,0.028578341,4.035982014234223,5.642379005276821e-05
32_horizontal_vertical,10,0.19016126,0.16154215,0.02861911,4.055348686481599,5.198143857848915e-05
32_horizontal_vertical,11,0.18975309,0.16137786,0.028375223,4.057198821525765,5.1574865341527077e-05
32_horizontal_vertical,12,0.18633778,0.1580502,0.02828759,3.9851558046832807,6.98567213569298e-05
32_horizontal_vertical,13,0.18456079,0.15632883,0.028231964,4.0197506123168,6.042185686289078e-05
32_horizontal_vertical,14,0.1910891,0.16206618,0.029022917,4.074040319898648,4.8010044601732006e-05
32_horizontal_vertical,15,0.18306193,0.15485476,0.028207168,3.990542314698297,6.830122003567193e-05
32_horizontal_vertical,16,0.18431216,0.15617129,0.028140873,4.018575271062269,6.0721552451424854e-05
32_horizontal_vertical,17,0.18932414,0.16115998,0.028164163,4.0207023874198935,6.01801951396697e-05
32_horizontal_vertical,18,0.18186708,0.15366495,0.028202131,4.00680608995616,6.380121409082708e-05
32_horizontal_vertical,19,0.18661673,0.15840726,0.028209478,4.010497060280473,6.281981345626954e-05
32_horizontal_vertical,20,0.18520908,0.1570171,0.028191984,4.023821914188663,5.939453206794096e-05
32_horizontal_vertical,21,0.19277792,0.16365145,0.029126465,4.076874656429929,4.7433576989300486e-05
32_horizontal_vertical,22,0.18101828,0.15376037,0.027257904,3.9580832503928325,7.819586882961758e-05
32_horizontal_vertical,23,0.18660223,0.1588161,0.027786136,4.000697577498054,6.545739893063253e-05
32_horizontal_vertical,24,0.19070615,0.16235583,0.028350323,4.072497900841177,4.8326539415094146e-05
32_horizontal_vertical,25,0.193822,0.16561526,0.028206736,4.059324141072058,5.111154186478418e-05
32_horizontal_vertical,26,0.18425806,0.15665501,0.027603045,4.003821394336112,6.460542446012403e-05
32_horizontal_vertical,27,0.19106178,0.16254836,0.028513417,4.032014006289794,5.737734638735553e-05
32_horizontal_vertical,28,0.1963289,0.16789001,0.028438881,4.016958560689603,6.113609292985285e-05
32_horizontal_vertical,29,0.18896902,0.16104105,0.027927965,4.003632106242609,6.465674957547012e-05
32_horizontal_vertical,30,0.19091938,0.1621991,0.02872029,4.046017477339444,5.407874896239394e-05
32_horizontal_vertical,31,0.18830267,0.15956485,0.028737813,4.067556104536679,4.9353949533623367e-05
32_horizontal_vertical,32,0.1932048,0.16520447,0.02800034,4.04878959935743,5.344744539691721e-05
32_horizontal_vertical,33,0.18633972,0.15885489,0.027484834,4.0462644214176535,5.402222605725499e-05
32_horizontal_vertical,34,0.19497573,0.16692203,0.0280537,4.027236564317227,5.854568782716064e-05
32_horizontal_vertical,35,0.19319016,0.16458255,0.028607607,4.079881223537953,4.6829261290179504e-05
32_horizontal_vertical,36,0.19876796,0.17003052,0.02873744,4.071259953293365,4.8581989477235533e-05
32_horizontal_vertical,37,0.1869358,0.1591181,0.027817696,4.0124441507496025,6.23078764129462e-05
32_horizontal_vertical,38,0.19646285,0.16830118,0.028161675,4.05311785439545,5.2475713710732185e-05
32_horizontal_vertical,39,0.1941641,0.16558264,0.028581455,4.050550523226975,5.305006124626451e-05
3_agency,0,0.1988412,0.17022833,0.028612867,4.095136185347472,4.387395840221586e-05
3_agency,1,0.19345652,0.16553734,0.027919173,4.051906533492119,5.274596428619646e-05
3_agency,2,0.20377603,0.17518021,0.02859582,4.0831443519195,4.618164748727287e-05
3_agency,3,0.19807237,0.16930538,0.02876699,4.085390346179668,4.5740846374575174e-05
3_agency,4,0.19698542,0.16836369,0.028621733,4.085857953707783,4.564957683314758e-05
3_agency,5,0.19547889,0.16719362,0.028285265,4.0184186161181925,6.0761603488757254e-05
3_agency,6,0.20146748,0.17208137,0.029386118,4.122103452696427,3.907783736423261e-05
3_agency,7,0.20116477,0.17234406,0.028820708,4.082951903076101,4.621960462209414e-05
3_agency,8,0.19009015,0.1618141,0.028276056,4.047891859128218,5.365112133811133e-05
3_agency,9,0.20816378,0.17894968,0.029214099,4.10861638655344,4.141062394242183e-05
3_agency,10,0.19324185,0.16406894,0.029172912,4.058008959642117,5.1397785929891984e-05
3_agency,11,0.18791878,0.15886423,0.029054552,4.043137944996046,5.474199634244824e-05
3_agency,12,0.18008602,0.15188918,0.028196841,4.002747271237853,6.48971836095524e-05
3_agency,13,0.19333948,0.16443287,0.028906614,4.0483408943480566,5.354915408707702e-05
3_agency,14,0.19016431,0.16126995,0.028894365,4.05678346298051,5.1665878342419814e-05
3_agency,15,0.18831767,0.16000684,0.028310835,4.021113406429955,6.007611822689178e-05
3_agency,16,0.19152085,0.16317506,0.028345793,4.033742342600635,5.6960145379987674e-05
3_agency,17,0.18891162,0.16079791,0.028113708,4.0583729328993705,5.131841678576901e-05
3_agency,18,0.18389465,0.15564017,0.02825448,4.019610517701251,6.045750531482674e-05
3_agency,19,0.198833,0.16974317,0.029089838,4.070462376612853,4.87472471504093e-05
3_agency,20,0.18563713,0.1576712,0.027965933,4.028690077156705,5.818786048182696e-05
3_agency,21,0.2011873,0.1719784,0.029208899,4.085654014675924,4.568936121130263e-05
3_agency,22,0.1839124,0.15610458,0.027807817,3.9830063507252906,7.048674818071724e-05
3_agency,23,0.18875013,0.16071421,0.028035924,4.00551865422748,6.414693681414857e-05
3_agency,24,0.1958854,0.16757618,0.028309226,4.039881561693291,5.550133520917753e-05
3_agency,25,0.18285382,0.15404584,0.028807983,4.050036237859757,5.316582840809974e-05
3_agency,26,0.19299099,0.16399702,0.028993964,4.065747444059691,4.9735127411383606e-05
3_agency,27,0.20000894,0.1712088,0.028800145,4.072593862453594,4.830679108077776e-05
3_agency,28,0.18562382,0.15701054,0.028613284,4.011126015445384,6.265401186132098e-05
3_agency,29,0.1915533,0.16322182,0.028331473,4.028351958801914,5.827091333841026e-05
3_agency,30,0.18524656,0.15749326,0.027753294,4.033503723383095,5.70175738035577e-05
3_agency,31,0.196861,0.16819654,0.028664455,4.099044683455472,4.314576998452429e-05
3_agency,32,0.18997355,0.16297977,0.026993781,3.9800209819487606,7.137071936906284e-05
3_agency,33,0.19164547,0.16384323,0.027802244,4.009025116780631,6.320946503682883e-05
3_agency,34,0.19362229,0.16460879,0.0290135,4.1146755217980235,4.034670293298385e-05
3_agency,35,0.18187447,0.15432987,0.027544603,3.957524953299226,7.837736980264192e-05
3_agency,36,0.19653454,0.16778879,0.028745756,4.056062946454416,5.182411869589873e-05
3_agency,37,0.18448856,0.15691836,0.027570203,4.015149766493147,6.160306352396903e-05
3_agency,38,0.2027338,0.17477436,0.027959436,4.056150360998363,5.1804896180571505e-05
3_agency,39,0.18593752,0.15782976,0.028107762,4.01807095874127,6.085057641628301e-05
4_intentions,0,0.20193726,0.1732651,0.028672159,4.074800102799308,4.785486579343236e-05
4_intentions,1,0.19843537,0.16973111,0.028704256,4.06006394113587,5.095119242942764e-05
4_intentions,2,0.19310486,0.16427106,0.028833807,4.025342927844687,5.901499431929204e-05
4_intentions,3,0.20322803,0.17461441,0.028613612,4.061171348530083,5.071205662674194e-05
4_intentions,4,0.18957677,0.16133389,0.028242886,4.032289957207356,5.731054118417985e-05
4_intentions,5,0.19444485,0.16582476,0.028620094,4.072736801914216,4.827738917799385e-05
4_intentions,6,0.20594624,0.17614716,0.029799074,4.133661252326535,3.717858825029281e-05
4_intentions,7,0.19154882,0.16304022,0.028508604,4.031757539179919,5.743950091136879e-05
4_intentions,8,0.19502798,0.16634387,0.02868411,4.046938125166804,5.38683070796601e-05
4_intentions,9,0.1936976,0.16538262,0.028314978,4.052096269867966,5.270354633668456e-05
4_intentions,10,0.19692917,0.16781653,0.029112637,4.065865189121145,4.971022772063999e-05
4_intentions,11,0.20304428,0.17331189,0.029732391,4.136084421530491,3.679167690357801e-05
4_intentions,12,0.18824655,0.15942495,0.028821602,4.033748292031921,5.695871423273695e-05
4_intentions,13,0.19975848,0.1706412,0.029117286,4.096342798069193,4.364791988863496e-05
4_intentions,14,0.18829179,0.15910897,0.029182822,4.030768558915009,5.76797772496257e-05
4_intentions,15,0.1885747,0.16033274,0.028241962,4.038583099165867,5.580689268143953e-05
4_intentions,16,0.19490112,0.1659093,0.028991818,4.078263843569679,4.715343845024585e-05
4_intentions,17,0.19186556,0.16215263,0.02971293,4.079498361728027,4.690580801874229e-05
4_intentions,18,0.19959958,0.17103952,0.028560057,4.080097979646317,4.6785977148283606e-05
4_intentions,19,0.19920582,0.1703752,0.028830618,4.081398111008568,4.652714895784408e-05
4_intentions,20,0.19446225,0.16552868,0.02893357,4.035422225888137,5.655739729228009e-05
4_intentions,21,0.20819327,0.17876571,0.029427558,4.117578817544328,3.984616272680349e-05
4_intentions,22,0.19956315,0.17081456,0.028748587,4.047819081393778,5.366766508808971e-05
4_intentions,23,0.1923735,0.16362786,0.028745636,4.044760684137634,5.43672856838308e-05
4_intentions,24,0.19816644,0.16880536,0.029361084,4.088217611295287,4.519163989825168e-05
4_intentions,25,0.20121023,0.17221089,0.028999344,4.105649331977886,4.194127288341821e-05
4_intentions,26,0.19484693,0.16690335,0.027943581,4.028388254010939,5.826199267553643e-05
4_intentions,27,0.21028754,0.17981753,0.030470014,4.162438273674191,3.282346245743083e-05
4_intentions,28,0.20337161,0.17465553,0.028716087,4.098264640256026,4.3290176364076454e-05
4_intentions,29,0.19557981,0.16659461,0.028985202,4.050622307565723,5.303392140270244e-05
4_intentions,30,0.18998736,0.1618812,0.028106168,4.017531764380716,6.0988811977812894e-05
4_intentions,31,0.19761448,0.16826837,0.029346108,4.081210268782208,4.6564460145517294e-05
4_intentions,32,0.20036815,0.17146578,0.028902367,4.069370094150884,4.8974433267698204e-05
4_intentions,33,0.19899613,0.1699482,0.029047921,4.074815037204193,4.785182035023574e-05
4_intentions,34,0.20715308,0.17748944,0.029663637,4.13904546339538,3.6324075468373236e-05
4_intentions,35,0.18754199,0.1593931,0.02814889,4.019093450839152,6.0589250658777275e-05
4_intentions,36,0.18708181,0.15894146,0.028140351,4.01181085202754,6.247395062112832e-05
4_intentions,37,0.18819374,0.15962796,0.02856578,4.046056835430547,5.406973655402027e-05
4_intentions,38,0.19568408,0.16706325,0.028620824,4.03498054164121,5.666302769468682e-05
4_intentions,39,0.20122632,0.17234634,0.028879985,4.062713098734338,5.038090018747992e-05
5_prediction,0,0.18107037,0.15343143,0.027638942,3.988993041970392,6.874522176845326e-05
5_prediction,1,0.18848462,0.15998651,0.028498113,4.0338769271228285,5.692777914601123e-05
5_prediction,2,0.1782533,0.15172789,0.026525408,3.9379084254183514,8.50136803732433e-05
5_prediction,3,0.18499611,0.15620492,0.02879119,4.0665735041248015,4.956068884726057e-05
5_prediction,4,0.1779288,0.15091723,0.027011573,3.9852760583143705,6.982163175014708e-05
5_prediction,5,0.18035269,0.15275276,0.02759993,3.9762043365695803,7.251612271665659e-05
5_prediction,6,0.18934798,0.16143313,0.027914852,4.019296786393645,6.053740963258439e-05
5_prediction,7,0.1838418,0.15646021,0.027381584,3.9935221496970876,6.745486059740217e-05
5_prediction,8,0.18107675,0.15456079,0.02651596,3.9668446391925407,7.539913757981255e-05
5_prediction,9,0.19356613,0.16539541,0.02817072,4.073127340042611,4.8197144059956285e-05
5_prediction,10,0.19640768,0.16751954,0.028888136,4.067203509968942,4.9428041205135205e-05
5_prediction,11,0.18934922,0.16053748,0.028811738,4.04194476442743,5.501907728631425e-05
5_prediction,12,0.19495392,0.16646878,0.028485134,4.044256845978995,5.448336707897022e-05
5_prediction,13,0.19700843,0.16847245,0.028535977,4.062922926350678,5.0335989680749453e-05
5_prediction,14,0.19417362,0.16507918,0.029094443,4.072532696413226,4.83193778064346e-05
5_prediction,15,0.18781103,0.15990677,0.027904257,3.9730901373089673,7.346358566166566e-05
5_prediction,16,0.19222368,0.16350535,0.028718337,4.044258730537954,5.448293244998037e-05
5_prediction,17,0.19585416,0.16675347,0.029100686,4.081752557617708,4.645682232620117e-05
5_prediction,18,0.19152346,0.16352743,0.027996033,4.047618130735841,5.371337007917666e-05
5_prediction,19,0.19450422,0.16623978,0.028264433,4.046809888145411,5.389757290957019e-05
5_prediction,20,0.19010147,0.16166987,0.02843161,4.037619247312938,5.6034739255895884e-05
5_prediction,21,0.196647,0.16726436,0.029382646,4.092658144092546,4.4341666689736255e-05
5_prediction,22,0.19104019,0.16278094,0.028259248,4.019361348394386,6.0520958144712e-05
5_prediction,23,0.1874241,0.1594118,0.02801229,4.01237791405393,6.232522650485714e-05
5_prediction,24,0.19367169,0.16420591,0.02946578,4.100062740590731,4.295798881255075e-05
5_prediction,25,0.18545504,0.15724899,0.02820605,3.997917780121111,6.622448521467079e-05
5_prediction,26,0.19145559,0.16330414,0.028151453,4.023465764184074,5.948373562343039e-05
5_prediction,27,0.19564109,0.16625573,0.029385358,4.089645233129709,4.491670292266502e-05
5_prediction,28,0.19726984,0.16891265,0.028357193,4.034139308401293,5.686472918484655e-05
5_prediction,29,0.18441516,0.15631065,0.028104514,4.010164270236475,6.290770974952884e-05
5_prediction,30,0.19066739,0.16265182,0.028015569,4.036434152232988,5.63160946911543e-05
5_prediction,31,0.18959132,0.16100006,0.02859126,4.039551029516053,5.557896603880395e-05
5_prediction,32,0.18123801,0.15352449,0.027713522,3.9695523864985547,7.455412282158022e-05
5_prediction,33,0.19105399,0.16277216,0.028281823,4.013253239606332,6.209631203969451e-05
5_prediction,34,0.19390388,0.16536851,0.028535366,4.0420171003082634,5.500224162348801e-05
5_prediction,35,0.183153,0.15531196,0.027841046,3.9827598008779654,7.055935738354066e-05
5_prediction,36,0.18407065,0.15604092,0.028029725,3.9784482421269627,7.184061992572953e-05
5_prediction,37,0.18953654,0.1608288,0.028707743,4.04494815895008,5.432415246325252e-05
5_prediction,38,0.1885196,0.15970196,0.028817639,4.031281736289194,5.755498028369439e-05
5_prediction,39,0.18345499,0.155647,0.027807996,3.9818875583768127,7.081680256348279e-05
6_cognitive,0,0.19406034,0.16408326,0.029977083,4.128931887834054,3.7944896165219596e-05
6_cognitive,1,0.19970317,0.17039855,0.029304624,4.0807262862354365,4.666072468822989e-05
6_cognitive,2,0.1901693,0.16162293,0.028546378,4.029572840430881,5.797155364066484e-05
6_cognitive,3,0.19923645,0.16961844,0.02961801,4.141573598143376,3.5929312076992626e-05
6_cognitive,4,0.195807,0.1674298,0.02837719,4.085877479330696,4.564576950430618e-05
6_cognitive,5,0.17987683,0.15223049,0.027646348,3.944800616727272,8.262370059646059e-05
6_cognitive,6,0.19871554,0.1695135,0.029202044,4.097437938672629,4.344372119006438e-05
6_cognitive,7,0.19754346,0.169038,0.02850546,4.056534334578839,5.172054019787574e-05
6_cognitive,8,0.17920257,0.1509331,0.02826947,3.9886985726149904,6.882992141998189e-05
6_cognitive,9,0.19451311,0.16571167,0.028801441,4.107234243662543,4.165701801391753e-05
6_cognitive,10,0.19238497,0.16333677,0.029048204,4.063475750168445,5.021784764749087e-05
6_cognitive,11,0.18412673,0.15557247,0.02855426,4.016437957991714,6.127015037320393e-05
6_cognitive,12,0.18889298,0.16055216,0.028340816,4.008884920562767,6.324669684083773e-05
6_cognitive,13,0.1857421,0.15790099,0.027841106,4.002051482297781,6.508684315834487e-05
6_cognitive,14,0.20189328,0.17247146,0.029421821,4.107179070159935,4.166688260838208e-05
6_cognitive,15,0.19004562,0.16167398,0.028371647,4.019237882518966,6.055242303108336e-05
6_cognitive,16,0.19036378,0.16220002,0.02816376,3.996983378778234,6.648423996854437e-05
6_cognitive,17,0.19945832,0.16994001,0.029518306,4.11552289999476,4.01999976976177e-05
6_cognitive,18,0.18118662,0.15344447,0.027742147,3.9494860082764762,8.103540302774258e-05
6_cognitive,19,0.19141033,0.16391917,0.027491167,4.0073776606698965,6.364829324917162e-05
6_cognitive,20,0.18074368,0.15292658,0.0278171,3.95645540496197,7.872619103295446e-05
6_cognitive,21,0.18460007,0.15615952,0.02844055,4.026368310633576,5.8760429357244616e-05
6_cognitive,22,0.18317014,0.15579978,0.027370363,3.9221316420781847,9.073295872227297e-05
6_cognitive,23,0.18490802,0.15669757,0.028210446,3.9815062320636914,7.092963139090566e-05
6_cognitive,24,0.18077333,0.15231995,0.02845338,4.0481402314355925,5.3594698038571e-05
6_cognitive,25,0.177815,0.15028326,0.027531743,3.963444291183827,7.647313529956514e-05
6_cognitive,26,0.1840787,0.1564195,0.027659193,3.935753491711586,8.577425613890082e-05
6_cognitive,27,0.18353257,0.15544075,0.028091818,4.000561525091655,6.549474595758876e-05
6_cognitive,28,0.18281765,0.1546762,0.028141454,3.980888675745808,7.111271824280405e-05
6_cognitive,29,0.17953518,0.15191385,0.027621329,3.9826340116041243,7.059642973813597e-05
6_cognitive,30,0.1921511,0.16289875,0.02925235,4.081084372519653,4.6589482868118046e-05
6_cognitive,31,0.18473093,0.1563223,0.028408632,4.013707264043725,6.197788988948321e-05
6_cognitive,32,0.18377687,0.1556608,0.028116077,4.020668770559211,6.01887150474076e-05
6_cognitive,33,0.19131689,0.16252722,0.02878967,4.032733385018806,5.7203345750733803e-05
6_cognitive,34,0.19475482,0.16612427,0.028630555,4.077875431595877,4.723160571589598e-05
6_cognitive,35,0.17971613,0.15191242,0.027803704,3.9782663210025757,7.189516259616242e-05
6_cognitive,36,0.18560323,0.15685129,0.02875194,4.026982262402843,5.8608506107243556e-05
6_cognitive,37,0.18434379,0.15574491,0.028598875,4.027236471165578,5.854571082602091e-05
6_cognitive,38,0.18180074,0.15318726,0.028613478,4.043155542395835,5.473791978317016e-05
6_cognitive,39,0.18448211,0.1560807,0.02840142,4.0399956942178346,5.547455322366606e-05
7_social,0,0.18502048,0.15667509,0.028345391,4.05637941191995,5.17545598011809e-05
7_social,1,0.18723546,0.15897164,0.028263822,4.040556518320591,5.53431298941054e-05
7_social,2,0.1783896,0.15160935,0.026780248,3.988653525223566,6.884288733101326e-05
7_social,3,0.18645626,0.15749082,0.028965443,4.098718215741458,4.320615195604184e-05
7_social,4,0.1851143,0.15682898,0.02828531,4.040697236273203,5.5310200450585015e-05
7_social,5,0.17971778,0.15156351,0.028154269,4.022902063521886,5.9625183162637014e-05
7_social,6,0.18336642,0.15558231,0.02778411,4.068625816756879,4.912981210227116e-05
7_social,7,0.18016556,0.15215728,0.028008282,4.031343248298577,5.7540038683187724e-05
