experiment,subject,condition,um_rate,uh_rate,er_rate,ah_rate,well_rate,so_rate,you_know_rate,i_mean_rate,like_rate,basically_rate,actually_rate,right_rate,okay_rate,filled_pauses_rate,discourse_connectives_rate,interactional_phrases_rate,quotative_hedge_rate,pragmatic_stance_rate,filler_composite_rate
Exp2_LLM,s018,hum,0.0,0.0,0.0,0.0,0.0034319946346633495,0.002298129738401797,0.0,0.0,0.0040169017210271414,0.0,0.0002702702702702703,0.0007853814546532809,0.0,0.0,0.005730124373065146,0.0,0.0040169017210271414,0.0010556517249235512,0.010802677819015838
Exp2_LLM,s019,bot,0.0,0.0,0.0,0.0,0.002343598624261343,0.0016877178607536446,0.0,0.0,0.003693391487230802,0.0,0.0,0.00023044424529509666,0.0,0.0,0.0040313164850149874,0.0,0.003693391487230802,0.00023044424529509666,0.007955152217540886
Exp2_LLM,s019,hum,0.0,0.0,0.0,0.0,0.0019952657175558,0.0032270132100002524,0.0,0.0,0.0024398888401061295,0.0,0.000689655172413793,0.00040625000000000004,0.0,0.0,0.005222278927556052,0.0,0.0024398888401061295,0.001095905172413793,0.008758072940075974
Exp2_LLM,s020,bot,0.0,0.0,0.0,0.0,0.0046356344964777535,0.0033777346089725983,0.0,0.0,0.005055101050588948,0.0,0.00034239130434782607,0.0003042328042328042,0.0,0.0,0.008013369105450353,0.0,0.005055101050588948,0.0006466241085806303,0.01371509426461993
Exp2_LLM,s020,hum,0.0,0.0,0.0,0.0,0.004481359778390514,0.003224641440268996,0.0,0.0,0.00364465257663241,0.0,0.00017543859649122806,0.00045094804816427547,0.0,0.0,0.00770600121865951,0.0,0.00364465257663241,0.0006263866446555036,0.011977040439947424
Exp2_LLM,s021,bot,0.0,0.0,0.0,0.0,0.003023949217112541,0.001982906952176523,0.0,0.0,0.0026894656433752474,0.0,0.0,0.00010869565217391303,0.0,0.0,0.005006856169289064,0.0,0.0026894656433752474,0.00010869565217391303,0.007805017464838224
Exp2_LLM,s021,hum,0.0,0.0,0.0,0.0,0.003919210451242178,0.002300828087633169,0.0,0.0,0.002951799460552181,0.0,0.00035714285714285714,0.00026881720430107527,0.0,0.0,0.006220038538875348,0.0,0.002951799460552181,0.0006259600614439325,0.00979779806087146
Exp2_LLM,s022,bot,0.0,0.0,0.0,0.0,0.003082261193322092,0.0009485304239614811,0.0,0.0,0.0020066348029404045,0.0,0.0,0.0006777945868589994,0.0,0.0,0.004030791617283574,0.0,0.0020066348029404045,0.0006777945868589994,0.006715221007082978
Exp2_LLM,s022,hum,0.0,0.0,0.0,0.0,0.003353592016023958,0.0026703179817295945,0.0,0.0,0.004896906386082098,0.0,0.0,0.0,0.0,0.0,0.0060239099977535526,0.0,0.004896906386082098,0.0,0.01092081638383565
Exp2_LLM,s023,bot,0.0,0.0,0.0,0.0,0.0031845923304387085,0.002195224453141056,0.00016666666666666666,0.0,0.003005545321937029,0.0,0.0,0.0,0.0,0.0,0.005379816783579765,0.00016666666666666666,0.003005545321937029,0.0,0.008552028772183461
Exp2_LLM,s023,hum,0.0,0.0,0.0,0.0,0.003242736014713342,0.0027460897112265912,0.0002,0.0,0.0040839379754407535,0.0,0.0006388888888888888,0.0003555555555555556,0.0,0.0,0.005988825725939934,0.0002,0.0040839379754407535,0.0009944444444444445,0.011267208145825132
Exp2_LLM,s024,bot,0.0,0.0,0.0,0.0,0.0034953925757865907,0.0013270724601864156,0.0,0.0,0.0028341435530700927,0.0,0.0,0.00020416666666666665,0.0,0.0,0.0048224650359730056,0.0,0.0028341435530700927,0.00020416666666666665,0.007860775255709766
Exp2_LLM,s024,hum,0.0,0.0,0.0,0.0,0.0010042916307598925,0.0026133245165894364,0.0002,0.0,0.005308403097273392,0.0,0.0,0.00017857142857142857,0.0,0.0,0.003617616147349329,0.0002,0.005308403097273392,0.00017857142857142857,0.00930459067319415
Exp2_LLM,s025,bot,0.0,0.0,0.0,0.0,0.0028292147382624564,0.0012732733615438822,0.0,0.0,0.0039524168628867614,0.0,0.000300179211469534,0.00014705882352941175,0.0,0.0,0.004102488099806339,0.0,0.0039524168628867614,0.0004472380349989458,0.008502142997692046
Exp2_LLM,s025,hum,0.0,0.0,0.0,0.0,0.0025608979808506584,0.002446116699114633,0.0,0.0,0.00605534143381666,0.0,0.0,0.00015625,0.0,0.0,0.005007014679965291,0.0,0.00605534143381666,0.00015625,0.01121860611378195
Exp2_LLM,s026,bot,0.0,0.0,0.0,0.0,0.0034060100834514394,0.0015344599506488562,0.0,0.0,0.004169002205351669,0.0,0.0,0.0001639344262295082,0.0,0.0,0.004940470034100295,0.0,0.004169002205351669,0.0001639344262295082,0.009273406665681473
Exp2_LLM,s026,hum,0.0,0.0,0.0,0.0,0.0034008939256083416,0.0032072754914947567,0.0,0.0,0.0035529131261680695,0.0,0.0003125,0.0002040816326530612,0.0,0.0,0.006608169417103098,0.0,0.0035529131261680695,0.0005165816326530611,0.010677664175924228
Exp2_LLM,s027,bot,0.0,0.0,0.0,0.0,0.004726828970126163,0.001543877551020408,0.0008448275862068965,0.0,0.0035327475026530903,0.0,0.0007936507936507937,0.0006253026480108063,0.0,0.0,0.006270706521146572,0.0008448275862068965,0.0035327475026530903,0.0014189534416615998,0.012067235051668157
Exp2_LLM,s027,hum,0.0,0.0,0.0,0.0,0.0022441274053077364,0.0021982026824803346,0.0,0.0,0.0030210884357801354,0.0,0.0002941176470588235,0.0002631578947368421,0.0,0.0,0.0044423300877880715,0.0,0.0030210884357801354,0.0005572755417956656,0.008020694065363872
Exp2_LLM,s028,bot,0.0,0.0,0.0,0.0,0.0022088756805801603,0.0020658519865294697,0.0,0.0,0.0025310704504546977,0.0,0.0,0.000470659407138536,0.0,0.0,0.0042747276671096296,0.0,0.0025310704504546977,0.000470659407138536,0.007276457524702863
Exp2_LLM,s028,hum,0.0,0.0,0.0,0.0,0.0022595496646144616,0.004377150568139966,0.0,0.0,0.005565317781197871,0.0,0.0,0.0005611528822055137,0.0,0.0,0.006636700232754427,0.0,0.005565317781197871,0.0005611528822055137,0.012763170896157814
Exp2_LLM,s029,bot,0.0,0.0,0.0,0.0,0.001789287966613176,0.001560495027194474,0.0,0.0,0.0027510835848132374,0.0,0.0,0.0002898550724637681,0.0,0.0,0.0033497829938076507,0.0,0.0027510835848132374,0.0002898550724637681,0.006390721651084655
Exp2_LLM,s029,hum,0.0,0.0,0.0,0.0,0.0028438849353012875,0.002820631042929132,0.0,0.0,0.005250364948527847,0.0,0.0002857142857142857,0.0005270785901003457,0.0,0.0,0.005664515978230419,0.0,0.005250364948527847,0.0008127928758146314,0.011727673802572898
Exp2_LLM,s030,bot,0.0,0.0,0.0,0.0,0.003674959596911232,0.002672260710874394,0.0,0.0,0.005410272349198048,0.0,0.00014285714285714284,0.0,0.0,0.0,0.006347220307785626,0.0,0.005410272349198048,0.00014285714285714284,0.011900349799840816
Exp2_LLM,s030,hum,0.0,0.0,0.0,0.0,0.002345525863725335,0.0021295644175790326,0.0,0.0,0.004760626768041402,0.0,0.00024390243902439024,0.0,0.0,0.0,0.004475090281304367,0.0,0.004760626768041402,0.00024390243902439024,0.009479619488370158
Exp2_LLM,s031,bot,0.0,0.0,0.0,0.0,0.005402771598396298,0.0015654442167446156,0.0,0.0,0.004802925235336225,0.0,0.0,0.0002486338797814208,0.0,0.0,0.006968215815140914,0.0,0.004802925235336225,0.0002486338797814208,0.01201977493025856
Exp2_LLM,s031,hum,0.0,0.0,0.0,0.0,0.0020226372898689594,0.0028331891269389032,0.0,0.0,0.005065713909918767,0.0,0.00013513513513513514,0.0003846153846153846,0.0,0.0,0.004855826416807862,0.0,0.005065713909918767,0.0005197505197505198,0.01044129084647715
Exp2_LLM,s032,bot,0.0,0.0,0.0,0.0,0.003511415895850683,0.0016072582822239303,0.0,0.0,0.0026448972841720446,0.0,0.00045415959252971137,0.0002591438412333935,0.0,0.0,0.005118674178074613,0.0,0.0026448972841720446,0.0007133034337631048,0.008476874896009763
Exp2_LLM,s032,hum,0.0,0.0,0.0,0.0,0.0030693105858431457,0.0017051363248315006,0.0,0.0,0.002661665422618587,0.0,0.0,0.0011278115501519757,0.0,0.0,0.004774446910674646,0.0,0.002661665422618587,0.0011278115501519757,0.008563923883445209
Exp2_LLM,s033,bot,0.0,0.0,0.0,0.0,0.0025686149319214483,0.002130763439503026,0.0,0.0,0.005094098796804294,0.0,0.0,0.0002572870867936818,0.0,0.0,0.004699378371424474,0.0,0.005094098796804294,0.0002572870867936818,0.010050764255022448
Exp2_LLM,s033,hum,0.0,0.0,0.0,0.0,0.003778844168103642,0.0014749535133584135,0.0005448275862068966,0.0,0.003865864918151668,0.0,0.0,0.0006593326229131407,0.0,0.0,0.005253797681462055,0.0005448275862068966,0.003865864918151668,0.0006593326229131407,0.01032382280873376
Exp2_LLM,s034,bot,0.0,0.0,0.0,0.0,0.0036957224321465722,0.0020686704052598343,0.0,0.0,0.003318035977752008,0.0,0.0,0.0003869949494949495,0.0,0.0,0.0057643928374064065,0.0,0.003318035977752008,0.0003869949494949495,0.009469423764653364
Exp2_LLM,s034,hum,0.0,0.0,0.0,0.0,0.0032104184007467245,0.0014962284893838454,0.0,0.0,0.004321304920502376,0.0,0.0,0.0012299909388643188,0.00017857142857142857,0.0,0.00470664689013057,0.0,0.004321304920502376,0.0014085623674357473,0.010436514178068694
Exp2_LLM,s035,bot,0.0,0.0,0.0,0.0,0.001985094607281908,0.002447577620811961,0.00011627906976744185,0.0,0.004488060833780735,0.0,0.0,0.00017543859649122806,0.0,0.0,0.00443267222809387,0.00011627906976744185,0.004488060833780735,0.00017543859649122806,0.009212450728133275
Exp2_LLM,s035,hum,0.0,0.0,0.0,0.0,0.0044633435802784146,0.002388188315729772,0.0,0.0,0.00441654491951518,0.0,0.00013513513513513514,0.0004222222222222222,0.0,0.0,0.006851531896008187,0.0,0.00441654491951518,0.0005573573573573573,0.011825434172880725
Exp2_LLM,s036,bot,0.0,0.0,0.0,0.0,0.003489452965819716,0.0022006853257567687,0.0,0.0,0.003243477481906125,0.0,0.0,0.00015151515151515152,0.0,0.0,0.005690138291576484,0.0,0.003243477481906125,0.00015151515151515152,0.009085130924997763
Exp2_LLM,s036,hum,0.0,0.0,0.0,0.0,0.0025716206730547284,0.00238606258399807,0.0002380952380952381,0.0,0.004967008699531785,0.0,0.00014285714285714284,0.00030303030303030303,0.0,0.0,0.004957683257052798,0.0002380952380952381,0.004967008699531785,0.0004458874458874459,0.010608674640567266
Exp2_LLM,s037,bot,0.0,0.0,0.0,0.0,0.0033677588431477914,0.0012729931573614043,0.0,0.0,0.004764281925561156,0.0,0.0,0.0001923076923076923,0.0,0.0,0.004640752000509195,0.0,0.004764281925561156,0.0001923076923076923,0.009597341618378044
Exp2_LLM,s037,hum,0.0,0.0,0.0,0.0,0.0017040836923331896,0.0017303953452451047,0.00015625,0.0,0.003969301247120163,0.0,0.0,8.333333333333333e-05,7.518796992481203e-05,0.0,0.003434479037578294,0.00015625,0.003969301247120163,0.00015852130325814533,0.007718551587956602
Exp2_LLM,s038,bot,0.0,0.0,0.0,0.0,0.0031906641281592265,0.0008005836981446737,0.0,0.0,0.0025200413941503293,0.0,0.0002941176470588235,0.0006985754985754986,0.0,0.0,0.0039912478263039,0.0,0.0025200413941503293,0.000992693145634322,0.007503982366088551
Exp2_LLM,s038,hum,0.0,0.0,0.0,0.0,0.004081600563198624,0.0034159642405155745,0.00012658227848101267,0.0,0.003243881189542253,0.0,0.0,0.00029289572081429166,0.0,0.0,0.007497564803714199,0.00012658227848101267,0.003243881189542253,0.00029289572081429166,0.011160923992551757
Exp2_LLM,s039,bot,0.0,0.0,0.0,0.0,0.004324984658420943,0.0020411910919480806,0.0,0.0,0.002898668377220999,0.0,0.0,0.00011764705882352942,0.0,0.0,0.006366175750369023,0.0,0.002898668377220999,0.00011764705882352942,0.009382491186413551
Exp2_LLM,s039,hum,0.0,0.0,0.0,0.0,0.00265363591057111,0.0029027565296129657,0.0,0.0,0.0034392521245991767,0.0,0.0,0.0004672395273899033,0.0,0.0,0.005556392440184076,0.0,0.0034392521245991767,0.0004672395273899033,0.009462884092173156
Exp2_LLM,s040,bot,0.0,0.0,0.0,0.0,0.0028765257263893024,0.0009507304705512934,0.0,0.0,0.005131879410229166,0.0,0.0,0.0002127659574468085,0.0,0.0,0.0038272561969405956,0.0,0.005131879410229166,0.0002127659574468085,0.00917190156461657
Exp2_LLM,s040,hum,0.0,0.0,0.0,0.0,0.004444746484749945,0.002708867519588241,0.0,0.0,0.0044199560601115365,0.0,0.000136986301369863,0.000806580501702453,0.0,0.0,0.007153614004338186,0.0,0.0044199560601115365,0.000943566803072316,0.012517136867522038
Exp2_LLM,s041,bot,0.0,0.0,0.0,0.0,0.0018976770912531849,0.001768009198297444,0.0,0.0,0.0031026552332773043,0.0,0.0,0.000136986301369863,0.0,0.0,0.0036656862895506287,0.0,0.0031026552332773043,0.000136986301369863,0.006905327824197797
Exp2_LLM,s041,hum,0.0,0.0,0.0,0.0,0.003874872059281591,0.0028934268977216194,0.0002,0.0,0.005429090582123061,0.0,0.0004975429975429975,0.00029889538661468485,9.80392156862745e-05,0.0,0.00676829895700321,0.0002,0.005429090582123061,0.0008944775998439569,0.013291867138970228
Exp2_LLM,s042,bot,0.0,0.0,0.0,0.0,0.002792655759546615,0.002568923271896619,0.0,0.0,0.0033341219410413896,0.0,0.00022727272727272727,0.00013333333333333334,0.0,0.0,0.005361579031443233,0.0,0.0033341219410413896,0.0003606060606060606,0.009056307033090684
Exp2_LLM,s042,hum,0.0,0.0,0.0,0.0,0.002309124796474141,0.0011276583860673395,0.0002564102564102564,0.0,0.005484735603378945,0.0,0.0002941176470588235,0.0004524886877828054,0.0,0.0,0.0034367831825414807,0.0002564102564102564,0.005484735603378945,0.000746606334841629,0.00992453537717231
Exp2_LLM,s043,bot,0.0,0.0,0.0,0.0,0.002879157564406806,0.0019297596191903956,0.0,0.0,0.0033782539265070537,0.0,0.0,0.00010638297872340425,0.0,0.0,0.004808917183597202,0.0,0.0033782539265070537,0.00010638297872340425,0.008293554088827659
Exp2_LLM,s043,hum,0.0,0.0,0.0,0.0,0.0028850437549435863,0.002693061224160643,0.0,0.0,0.003752263291752982,0.0,0.0002380952380952381,0.0003582363747703613,0.0,0.0,0.0055781049791042295,0.0,0.003752263291752982,0.0005963316128655994,0.00992669988372281
Exp2_LLM,s044,bot,0.0,0.0,0.0,0.0,0.003055074579264867,0.0018464422420363031,0.0,0.0,0.003771567722696732,0.0,0.0,0.00012048192771084338,0.0,0.0,0.00490151682130117,0.0,0.003771567722696732,0.00012048192771084338,0.008793566471708746
Exp2_LLM,s044,hum,0.0,0.0,0.0,0.0,0.0018483845001812738,0.0017944774858271856,0.0,0.0,0.005715440912146702,0.0,0.0,0.0006410601976639713,0.0,0.0,0.003642861986008459,0.0,0.005715440912146702,0.0006410601976639713,0.009999363095819133
Exp2_LLM,s045,bot,0.0,0.0,0.0,0.0,0.003643634112619546,0.0015051609545588445,0.0,0.0,0.0057842257238760976,0.0,0.0,0.0002040816326530612,0.0,0.0,0.005148795067178391,0.0,0.0057842257238760976,0.0002040816326530612,0.01113710242370755
Exp2_LLM,s045,hum,0.0,0.0,0.0,0.0,0.003371944913116884,0.0014275627741492066,0.0,0.0,0.005587947017232709,0.0,0.0006830842113860981,0.000196078431372549,0.0,0.0,0.004799507687266091,0.0,0.005587947017232709,0.0008791626427586472,0.011266617347257448
Exp2_LLM,s046,bot,0.0,0.0,0.0,0.0,0.0031239385193645437,0.0026149798525615226,0.0,0.0,0.003504053046356017,0.0,0.0,0.0005419548647117307,0.0,0.0,0.005738918371926066,0.0,0.003504053046356017,0.0005419548647117307,0.009784926282993813
Exp2_LLM,s046,hum,0.0,0.0,0.0,0.0,0.0023836440170688783,0.0018155748430977788,0.00022727272727272727,0.0,0.004634850759970973,0.0,0.0005019493177387913,0.000571078431372549,0.0,0.0,0.004199218860166658,0.00022727272727272727,0.004634850759970973,0.0010730277491113403,0.010134370096521697
Exp2_LLM,s047,bot,0.0,0.0,0.0,0.0,0.00465186188360079,0.0016803031172628268,0.0,0.0,0.003936519096884078,0.0,0.000125,0.0001639344262295082,0.0,0.0,0.006332165000863616,0.0,0.003936519096884078,0.0002889344262295082,0.010557618523977203
Exp2_LLM,s047,hum,0.0,0.0,0.0,0.0,0.00319119136056506,0.002096192123562337,0.00022727272727272727,0.0,0.0029614566029870547,0.0,0.000277992277992278,0.0004076479076479077,0.0,0.0,0.005287383484127397,0.00022727272727272727,0.0029614566029870547,0.0006856401856401856,0.009161753000027365
Exp2_LLM,s048,bot,0.0,0.0,0.0,0.0,0.002606734865191443,0.00033370695165050007,0.0,0.0,0.0034697990861315368,0.0,0.0,0.0005746415202405547,0.0,0.0,0.0029404418168419433,0.0,0.0034697990861315368,0.0005746415202405547,0.0069848824232140345
Exp2_LLM,s048,hum,0.0,0.0,0.0,0.0,0.0023813757403060546,0.003183195494225244,0.0007137340420698741,0.0,0.003397462231497056,0.0,0.0,0.00037407696417794553,0.0,0.0,0.005564571234531298,0.0007137340420698741,0.003397462231497056,0.00037407696417794553,0.010049844472276175
Exp2_LLM,s049,bot,0.0,0.0,0.0,0.0,0.0031541130198499607,0.001687761111674155,0.0002564102564102564,0.0,0.004162392478411899,0.0,0.0,0.0,0.0,0.0,0.004841874131524116,0.0002564102564102564,0.004162392478411899,0.0,0.009260676866346271
Exp2_LLM,s049,hum,0.0,0.0,0.0,0.0,0.002005706728687098,0.0024726595904318496,0.0,0.0,0.00391545466035793,0.0,0.00039315617036767383,0.0002552166934189406,0.0,0.0,0.0044783663191189475,0.0,0.00391545466035793,0.0006483728637866144,0.009042193843263492
Exp2_LLM,s050,bot,0.0,0.0,0.0,0.0,0.0015235162640827298,0.001142322383498854,0.0,0.0,0.004448681863956383,0.0,0.0002564102564102564,0.00029913621262458474,0.0,0.0,0.002665838647581584,0.0,0.004448681863956383,0.0005555464690348411,0.007670066980572808
Exp2_LLM,s050,hum,0.0,0.0,0.0,0.0,0.0037972229097310555,0.003817252148671565,0.0,0.0,0.005109164328980068,0.0,0.0,0.0003491196114146934,0.0,0.0,0.007614475058402621,0.0,0.005109164328980068,0.0003491196114146934,0.013072758998797382
